case,session,pdf,page,parser_speaker,blind_read_label,agree,words_found,label_distance,furniture_in_paragraph,confidence,opening_words,reader_notes,checked_by_hand_afterwards
285,2010-07-14_r14,2010-07-14_r14_ORDINARIA.pdf,166,Sr. Pichetto,Sr. Pichetto.,yes,yes,same-paragraph,none,high,"¡No, yo no le he dicho nada! Yo dije que la cláusula incorporada es",None.,
286,2010-08-25_r16,2010-08-25_r16_ORDINARIA.pdf,10,Sr. Morales,Sr. Morales.,yes,yes,same-paragraph,none,high,Señor presidente: facultemos a las comisiones para que agreguen todos los expedientes vinculados con,None.,
287,2010-08-25_r16,2010-08-25_r16_ORDINARIA.pdf,72,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Señor senador Roldán, el señor senador Jenefes le solicita una interrupción. ¿Se la concede?",None.,
288,2010-09-29_r18,2010-09-29_r18_ORDINARIA.pdf,69,Sr. Presidente (Marino),Sr. Presidente (Marino).,yes,yes,same-paragraph,none,high,"Senadora: el senador Verna, también, solicita una interrupción.",None.,
289,2010-09-29_r18,2010-09-29_r18_ORDINARIA.pdf,100,Sr. Cabanchik,Sr. Cabanchik.,yes,yes,same-paragraph,none,high,"Señor presidente: en primer lugar, celebro que el senador Nicolás Fernández haya hablado de",None.,
290,2010-11-03_r21,2010-11-03_r21_ORDINARIA.pdf,49,Sr. Osuna,Sr. Osuna.,yes,yes,same-paragraph,none,high,Señor presidente: me parece bien que se haya pedido la presencia de una persona,None.,
291,2010-11-24_r23,2010-11-24_r23_ORDINARIA.pdf,97,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,medium,No ha sido modificado.,"""No ha sido modificado."" is printed twice on this page, both times under ""Sr. Presidente."" (separated by a Secretario Estrada remark about the two-thirds requirement). Reporting the first occurrence for this case; both carry the identical label text, but flagging per instructions since the words repeat.",
292,2010-11-24_r23,2010-11-24_r23_ORDINARIA.pdf,97,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,medium,No ha sido modificado.,"Same as case 291 — ""No ha sido modificado."" appears twice on this page, both under ""Sr. Presidente.""; reporting the second occurrence for this case.",
293,2010-11-24_r23,2010-11-24_r23_ORDINARIA.pdf,109,Sra. Di Perna,Sra. Di Perna.,yes,yes,same-paragraph,none,high,El artículo 16 objeta nuevamente la internación como acto médico. En ella se plantea,None.,
294,2010-12-15_r24,2010-12-15_r24_EXTRAORDINARIA.pdf,91,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,none,high,Senada Bongiorno: sírvase manifestar su voto a viva voz.,"The page prints ""Senada Bongiorno"" (missing the ""-ra""); transcribed exactly as printed, matching the quoted words given.",
295,2011-03-30_r03,2011-03-30_r03_ORDINARIA.pdf,48,Sr. Torres,Sr. Torres.,yes,yes,same-paragraph,none,high,Señor presidente: no entiendo por qué se formula esa aclaración. Yo sostengo que esos,None.,
296,2011-03-30_r03,2011-03-30_r03_ORDINARIA.pdf,83,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Alfredo Martinez.,None.,
297,2011-04-13_r04,2011-04-13_r04_ORDINARIA.pdf,16,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Pasamos a sesión de acuerdos.,"Bold section heading ""24 / ACUERDOS"" appears directly above this paragraph but is not inside it.",
298,2011-04-13_r04,2011-04-13_r04_ORDINARIA.pdf,32,Sr. Petcoff Naidenoff,Sr. Petcoff Naidenoff.,yes,yes,same-paragraph,none,high,Señor presidente: solamente quiero manifestar el acompañamiento del bloque de la Unión Cívica Radical,None.,
299,2011-04-13_r04,2011-04-13_r04_ORDINARIA.pdf,38,Sr. Morales,Sr. Morales.,yes,yes,same-paragraph,none,high,Voy a informar el dictamen en mayoría en este Orden del Día N° 603.,None.,
300,2011-05-04_r05,2011-05-04_r05_ORDINARIA.pdf,11,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra la señora senadora Negre de Alonso.,None.,
301,2011-05-04_r05,2011-05-04_r05_ORDINARIA.pdf,23,Sr. Romero,Sr. Romero.,yes,yes,same-paragraph,none,high,Señor presidente: coincido con la importancia de estos proyectos. En el caso de la,none,
302,2011-05-04_r05,2011-05-04_r05_ORDINARIA.pdf,51,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Muy bien.,none,
303,2011-05-11_r06,2011-05-11_r06_INFORMATIVA_ESPECIAL.pdf,52,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Silencio, por favor. Redondee, senador Mayans.",none,
304,2011-06-01_r07,2011-06-01_r07_ORDINARIA.pdf,51,Sr. Giustiniani,Sr. Giustiniani.,yes,yes,same-paragraph,none,high,Señor presidente: adelanto mi voto afirmativo al tratamiento del proyecto de ley aprobado en,none,
305,2011-06-29_r08,2011-06-29_r08_ORDINARIA.pdf,13,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Artaza.,none,
306,2011-08-31_r10,2011-08-31_r10_ORDINARIA.pdf,59,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Pichetto.,none,
307,2011-11-02_r12,2011-11-02_r12_ORDINARIA.pdf,25,Sra. Di Perna,Sra. Di Perna.,yes,yes,same-paragraph,none,high,"Quiero adherir a este homenaje, ya que tanto a mí como a mi familia",none,
308,2011-12-01_r00,2011-12-01_r00_ASAMBLEA.pdf,5,Sr. Presidente (Pampuro),Sr. Presidente (Pampuro).,yes,yes,same-paragraph,none,high,En consideración la propuesta formulada por el señor senador Pichetto. Si no se hace,none,
309,2011-12-14_r15,2011-12-14_r15_EXTRAORDINARIA.pdf,3,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"A continuación, por Secretaría se va a brindar una información sobre el funcionamiento del",none,
310,2011-12-21_r16,2011-12-21_r16_EXTRAORDINARIA.pdf,51,Sr. Mayans,Sr. Mayans.,yes,yes,same-paragraph,none,high,Ya votamos al principio la habilitación de los tratamientos sobre tablas.,none,
311,2011-12-21_r16,2011-12-21_r16_EXTRAORDINARIA.pdf,97,Sr. Fernández,Sr. Fernández.,yes,yes,same-paragraph,none,high,Soy senador.,none,
312,2011-12-21_r16,2011-12-21_r16_EXTRAORDINARIA.pdf,131,Sra. Presidenta (Rojkés de Alperovich),Sra. Presidenta (Rojkés de Alperovich).,yes,yes,same-paragraph,none,high,Continúa en el uso de la palabra el señor senador Rodríguez Saá.,"The exact quoted sentence is printed twice on this page, once as its own paragraph opener and once as a continuation line inside a later paragraph (""Por favor, no dialoguen, señores senadores. / Continúa en el uso de la palabra el señor senador Rodríguez Saá.""). Both occurrences are governed by the same label, Sra. Presidenta (Rojkés de Alperovich), so the ambiguity does not change the answer.",
313,2011-12-22_r17,2011-12-22_r17_EXTRAORDINARIA.pdf,34,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,La señora senadora Fellner le pide una interrupción.,none,
314,2011-12-22_r17,2011-12-22_r17_EXTRAORDINARIA.pdf,114,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Mayans.,none,
315,2012-03-14_r02,2012-03-14_r02_ORDINARIA.pdf,25,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,none,high,El proyecto de declaración del senador Filmus se refiere a la creación del grupo,none,
316,2012-03-21_r03,2012-03-21_r03_ORDINARIA.pdf,16,Sr. Pichetto,Sr. Pichetto.,yes,yes,same-paragraph,none,high,"Gracias, senador. Me parece que hay que hacer una clarificación en este tema. El",none,
317,2012-03-21_r03,2012-03-21_r03_ORDINARIA.pdf,96,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"El señor senador Sanz le solicita una interrupción, ¿se la concede?",none,
318,2012-03-21_r03,2012-03-21_r03_ORDINARIA.pdf,100,Sr. Pichetto,Sr. Pichetto.,yes,yes,same-paragraph,none,high,"Señor presidente: ¿alguna otra observación? Hagamos las observaciones y, después, le pido la palabra.",none,
319,2012-04-25_r04,2012-04-25_r04_ESPECIAL.pdf,26,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Para una interrupción, tiene la palabra el señor senador Fuentes.",none,
320,2012-05-09_r05,2012-05-09_r05_ORDINARIA.pdf,69,Sra. Presidenta (Rojkés de Alperovich),Sra. Presidenta (Rojkés de Alperovich).,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Cano.,none,
321,2012-05-16_r06,2012-05-16_r06_ORDINARIA.pdf,72,Sra. Presidenta (Rojkés de Alperovich),Sra. Presidenta (Rojkés de Alperovich).,yes,yes,same-paragraph,none,high,Por Secretaría se enunciarán.,none,
322,2012-07-04_r10,2012-07-04_r10_ORDINARIA.pdf,45,Sra. Negre de Alonso,Sra. Negre de Alonso.,yes,yes,same-paragraph,none,high,"Gracias, senadora. También hemos votado la ley de grooming ; y le pusimos “",none,
323,2012-07-11_r11,2012-07-11_r11_ORDINARIA.pdf,19,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra el senador Mansilla.,none,
324,2012-07-11_r11,2012-07-11_r11_ORDINARIA.pdf,47,Sra. Itúrrez de Cappellini,Sra. Itúrrez de Cappellini.,yes,yes,same-paragraph,none,high,"Señor presidente: por ausencia del señor senador Guinle, que es autor de la reforma",none,
325,2012-08-15_r12,2012-08-15_r12_ORDINARIA.pdf,69,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,none,high,Los proyectos son los siguientes: S.–2.414/12; S.–2.227 y S.– 2.352/12; S.–2.164/12; S.–2.163/12; S.–2.375/12; S.–1.229/12;,none,
326,2012-09-12_r15,2012-09-12_r15_ORDINARIA.pdf,20,Sr. Petcoff Naidenoff,Sr. Petcoff Naidenoff.-,yes,yes,same-paragraph,none,high,Señor presidente: me parece que tenemos que ser muy cuidadosos cuando abordamos iniciativas de,"Clear single match on the page, no other label repeats the quote.",
327,2012-10-03_r16,2012-10-03_r16_ORDINARIA.pdf,14,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,"Entonces, tiene la palabra el señor senador Rodríguez Saá.",Quoted words are the presiding officer granting the floor to Rodríguez Saá.,
328,2012-10-03_r16,2012-10-03_r16_ORDINARIA.pdf,59,Sr. Castillo,Sr. Castillo.-,yes,yes,same-paragraph,none,high,"Me sorprendió, pero está bien.",none,
329,2012-10-31_r19,2012-10-31_r19_ORDINARIA.pdf,9,Sra. Negre de Alonso,Sra. Negre de Alonso.-,yes,yes,same-paragraph,none,high,Yo no tengo ningún problema en dar el debate sobre el origen de la,none,
330,2012-10-31_r19,2012-10-31_r19_ORDINARIA.pdf,145,Sra. Higonet,Sra. Higonet.-,yes,yes,same-paragraph,none,high,Señor presidente: adherimos –lo digo también en nombre del senador Verna– a lo que,none,
331,2012-10-31_r19,2012-10-31_r19_ORDINARIA.pdf,178,Sr. Verna,Sr. Verna.-,yes,yes,same-paragraph,none,high,En desarrollo social estamos bien posicionados: tenemos 1.987 pesos por habitante. Pero yo les,none,
332,2012-11-28_r21,2012-11-28_r21_ORDINARIA.pdf,32,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,"Corresponde considerar en conjunto los dictámenes de comisión con proyectos de comunicación, resolución y","Immediately follows a bold section title (""CONSIDERACIÓN EN CONJUNTO DE ÓRDENES DEL DÍA""), but that title is outside this paragraph, not inside it.",
333,2012-11-28_r21,2012-11-28_r21_ORDINARIA.pdf,101,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,¿Hay alguna objeción? ¿Hay asentimiento para que se incluya?,"A stage direction ""- Asentimiento."" follows immediately after but is a separate line, not inside this paragraph.",
334,2012-12-19_r23,2012-12-19_r23_EXTRAORDINARIA.pdf,8,Sr. Filmus,Sr. Filmus.-,yes,yes,same-paragraph,none,high,Señora presidenta: acabamos de terminar una reunión conjunta de las comisiones de Relaciones Exteriores,none,
335,2013-03-20_r03,2013-03-20_r03_ORDINARIA.pdf,77,Sr. Presidente,Sr. Presidente. -,yes,yes,same-paragraph,none,high,Senador Linares.,"This page prints the label with a space before the dash (""Sr. Presidente. -""), unlike most other pages; transcribed as printed. The quoted words are the entire content of this short turn granting the floor to Linares.",
336,2013-03-20_r03,2013-03-20_r03_ORDINARIA.pdf,89,Sr. Presidente,Sr. Presidente. -,yes,yes,same-paragraph,none,high,"Ahora que ha tomado conocimiento, el señor senador Pichetto se muestra entusiasta a favor",Same page as case 335; label again printed with a space before the dash.,
337,2013-04-17_r04,2013-04-17_r04_ESPECIAL.pdf,138,Sr. Barrionuevo,Sr. Barrionuevo.-,yes,yes,same-paragraph,none,high,"Porque en el proceso de casación, no hay producción de prueba.",none,
338,2013-04-18_r05,2013-04-18_r05_ESPECIAL.pdf,41,Sra. Presidenta (Rojkés de Alperovich),Sra. Presidenta (Rojkés de Alperovich).-,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador López.,none,
339,2013-04-18_r05,2013-04-18_r05_ESPECIAL.pdf,43,Sra. Presidenta (Rojkés de Alperovich),Sra. Presidenta (Rojkés de Alperovich).-,yes,yes,same-paragraph,none,high,"Senadora Montero, el señor senador Cano le solicita una interrupción. ¿Se la concede?",none,
340,2013-04-24_r06,2013-04-24_r06_ORDINARIA.pdf,85,Sra. Escudero,Sra. Escudero.-,yes,yes,same-paragraph,none,high,Señor presidente: yo comparto lo que pidió el señor senador Cabanchik. Como es un,none,
341,2013-04-24_r06,2013-04-24_r06_ORDINARIA.pdf,85,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Gracias.,"Same page as case 340; ""Gracias."" is the presiding officer's one-word reply to Cabanchik.",
342,2013-05-08_r07,2013-05-08_r07_ESPECIAL.pdf,105,Sr. Fernández,Sr. Fernández.-,yes,yes,same-paragraph,none,high,¿Me permite una interrupción?,none,
343,2013-05-22_r08,2013-05-22_r08_ORDINARIA.pdf,26,Sr. Artaza,Sr. Artaza.-,yes,yes,same-paragraph,none,high,"Gracias, señora presidenta. Quiero hacer una observación acerca de lo que acaba de exponer",none,
344,2013-05-22_r08,2013-05-22_r08_ORDINARIA.pdf,142,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Corresponde considerar el proyecto de resolución de la senadora Corradi de Beltrán por el,"Preceded by a bold section title and item number (""13"", ""S.-1.622/13"", the reunion title), but those are outside this paragraph, not inside it.",
345,2013-06-05_r10,2013-06-05_r10_INFORMATIVA_ESPECIAL.pdf,66,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,¡Qué bueno!,none,
346,2013-06-26_r11,2013-06-26_r11_ORDINARIA.pdf,13,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Muy bien. Tiene la palabra el señor senador Cano.,none,
347,2013-07-03_r12,2013-07-03_r12_ORDINARIA.pdf,31,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,(Risas.),high,Senador Marino: le iba a agradecer por haber ido al acto.,"""(Risas.)"" appears right after the quoted words, inside the same paragraph.",
348,2013-07-31_r13,2013-07-31_r13_ESPECIAL.pdf,25,Sra. Escudero,Sra. Escudero.-,yes,yes,same-paragraph,none,high,Pido la palabra.,none,
349,2013-07-31_r13,2013-07-31_r13_ESPECIAL.pdf,75,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,"Es lo mismo. No los vamos a votar uno por uno, sino en cuatro",none,
350,2013-09-04_r14,2013-09-04_r14_ORDINARIA.pdf,63,Sra. Presidenta (Rojkés de Alperovich),Sra. Presidenta (Rojkés de Alperovich).-,yes,yes,same-paragraph,none,high,"Entonces, tiene la palabra el senador Mayans.",none,
351,2013-09-04_r14,2013-09-04_r14_ORDINARIA.pdf,107,Sr. Rodríguez Saá,Sr. Rodríguez Saá.,yes,yes,same-paragraph,none,high,Son cuatro.,Short one-line turn directly under its own label.,
352,2013-11-13_r17,2013-11-13_r17_ORDINARIA.pdf,91,Sra. Presidenta (Rojkés de Alperovich),Sra. Presidenta (Rojkés de Alperovich).-,yes,yes,same-paragraph,none,high,Queda sancionado el proyecto de ley. Pasa al Poder Ejecutivo.,None.,
353,2013-11-27_r19,2013-11-27_r19_ESPECIAL.pdf,120,Sr. Filmus,Sr. Filmus.-,yes,yes,same-paragraph,none,high,"Le agradezco. Países Bajos, República Checa, Federación Rusa, Serbia, Eslovenia, Bulgaria, Chipre, Malta, Estonia,","""Le agradezco."" is a short line by Filmus, followed immediately (no new label) by the indented list of countries, which continues his turn.",
354,2013-12-18_r21,2013-12-18_r21_EXTRAORDINARIA.pdf,86,Sr. Secretario (Estrada),Sr. Secretario (Estrada).-,yes,yes,same-paragraph,none,high,Hay un dictamen en minoría.,None.,
355,2014-03-01_r00,2014-03-01_r00_ASAMBLEA.pdf,23,Sra. Presidenta de la Nación,Sra. Presidenta de la Nación.,yes,yes,previous-page,none,high,"En realidad, ha habido muchísimos aumentos que se registraron antes de la ley de","Label printed on page 6 (first image); no further bold labels appear on any of the intervening pages through page 23, so the whole message-reading turn is carried forward to the quoted words.",
356,2014-03-12_r03,2014-03-12_r03_INFORMATIVA_ESPECIAL.pdf,119,Sr. Presidente (Marino),Sr. Presidente (Marino).-,yes,yes,same-paragraph,none,high,"Senador Pichetto: hoy tenemos una sesión especial y usted sabe que, de común acuerdo,",None.,
357,2014-03-12_r03,2014-03-12_r03_INFORMATIVA_ESPECIAL.pdf,124,Sr. de Angeli,Sr. de Angeli.-,yes,yes,same-paragraph,none,high,"¡Pero eso tienen que decirlo! O sea, que se va a exportar. Porque si",None.,
358,2014-04-09_r05,2014-04-09_r05_ORDINARIA.pdf,11,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Ponemos a votación el ingreso…,None.,
359,2014-04-30_r06,2014-04-30_r06_ORDINARIA.pdf,7,Sr. Pichetto,Sr. Pichetto.,yes,yes,same-paragraph,none,high,Pero acompañamos el proyecto.,None.,
360,2014-05-07_r07,2014-05-07_r07_INFORMATIVA_ESPECIAL.pdf,79,Sra. Borello,Sra. Borello.,yes,yes,same-paragraph,none,high,También hay algo que me ha agradado muchísimo y es la respuesta con respecto,"A stage direction (""Ocupa la Presidencia el señor vicepresidente..."") appears just above this paragraph but does not affect it; the label directly precedes the quoted words.",
361,2014-05-07_r07,2014-05-07_r07_INFORMATIVA_ESPECIAL.pdf,98,Sr. Morales,Sr. Morales.,yes,yes,same-paragraph,none,high,¿En cuanto a la Asignación Universal por Hijo?,None.,
362,2014-05-07_r07,2014-05-07_r07_INFORMATIVA_ESPECIAL.pdf,113,Sr. Morales,Sr. Morales.,yes,yes,previous-page,none,high,"en particular, para las economías regionales. Hemos aprobado una ley que tiene implícito un",Label printed on page 111; his turn runs uninterrupted (no bold label) across pages 112 and 113 to the quoted words.,
363,2014-05-21_r08,2014-05-21_r08_ORDINARIA.pdf,74,Sr. Rodríguez Saá,Sr. Rodríguez Saá.,yes,yes,same-paragraph,none,high,"Presidente, una interrupción…",None.,
364,2014-05-28_r09,2014-05-28_r09_ORDINARIA.pdf,17,Sra. Fellner,Sra. Fellner.-,yes,yes,same-paragraph,none,high,Señor presidente: he pedido el uso de la palabra para dar la bienvenida al,None.,
365,2014-05-28_r09,2014-05-28_r09_ORDINARIA.pdf,75,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,"Gracias. Para una interrupción, tiene la palabra el senador Cabral.","""Gracias."" is a short line under this label, followed by the indented continuation ""Para una interrupción, tiene la palabra el senador Cabral."" with no intervening label.",
366,2014-09-03_r13,2014-09-03_r13_ESPECIAL.pdf,298,Sr. Presidente (Fernández),Sr. Presidente (Fernández).-,yes,yes,same-paragraph,none,high,"Una acotación, para ver si le ponemos claridad al tema. La definición en términos",None.,
367,2014-09-17_r14,2014-09-17_r14_ORDINARIA.pdf,44,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Muy bien. Muchas gracias.,None.,
368,2014-10-22_r17,2014-10-22_r17_INFORMATIVA_ESPECIAL.pdf,26,Sr. Presidente (Fernández),Sr. Presidente (Fernández).-,yes,yes,same-paragraph,none,high,Tiene la palabra el señor jefe de Gabinete.,None.,
369,2014-10-22_r17,2014-10-22_r17_INFORMATIVA_ESPECIAL.pdf,72,Sr. Giustiniani,Sr. Giustiniani.-,yes,yes,previous-page,none,high,"lavado de dinero, debemos preguntarnos cuántas actuaciones hizo la UIF hasta acá. En la","Label printed at the bottom of page 69; no bold label appears anywhere on pages 70, 71, or 72, so the turn is carried forward unbroken to the quoted words.",
370,2014-10-22_r17,2014-10-22_r17_INFORMATIVA_ESPECIAL.pdf,75,Sra. Negre de Alonso,Sra. Negre de Alonso.-,yes,yes,previous-page,none,high,"Señor jefe de Gabinete: quiero hablar también de las transferencias a las provincias. Curiosamente,","Label printed at the top of page 74; no bold label appears before the quoted words at the top of page 75 (the next label, Sr. Presidente, appears only later, further down page 75).",
371,2014-12-17_r22,2014-12-17_r22_ORDINARIA.pdf,20,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Lo vamos a revisar por Secretaría para incluirlo. Tiene la palabra el senador Pereyra.,None.,
372,2014-12-17_r22,2014-12-17_r22_ORDINARIA.pdf,84,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Senador De Angeli. Lo vamos a hacer nuevamente.,None.,
373,2014-12-17_r22,2014-12-17_r22_ORDINARIA.pdf,87,Sr. Secretario (Estrada),Sr. Secretario (Estrada).-,yes,yes,same-paragraph,none,high,"Es 101/13, hay un error de “tipeo”. Pero no va aquí, porque estos son",None.,
374,2014-12-29_r23,2014-12-29_r23_ESPECIAL.pdf,37,Sr. Marino,Sr. Marino.-,yes,yes,same-paragraph,none,high,El iluminado es usted.,None.,
375,2015-02-12_r24,2015-02-12_r24_ESPECIAL.pdf,10,Sr. Fuentes,Sr. Fuentes.-,yes,yes,same-paragraph,none,high,"Sí, señor. Se fija un claro límite a las actividades de inteligencia interior, “direccionándolas”","""Sí, señor."" is a short reply under this label, followed immediately by the indented continuation ""Se fija un claro límite..."" with no intervening label; both halves of the quoted text sit in the same paragraph block under Sr. Fuentes.",
376,2015-03-01_r00,2015-03-01_r00_ASAMBLEA.pdf,22,Sra. Presidenta de la Nación,Sra. Presidenta de la Nación.-,yes,yes,previous-page,(Aplausos.),high,"Si alguno nos ve de afuera dirá: “¿Y estos locos qué aplauden?, ¿porque empiezan","Turn opens on p.7 with this label and runs uninterrupted through p.22 (checked pp.10, 15, 19, 21 in between for intervening labels; found none).",
377,2015-03-01_r00,2015-03-01_r00_ASAMBLEA.pdf,36,Sra. Presidenta de la Nación,Sra. Presidenta de la Nación.-,yes,yes,previous-page,(aplausos),high,"con la renovación de nuestros ferrocarriles. ¡Sí, trenes argentinos! Trenes argentinos con una inversión",Turn opens on p.35 and continues without interruption onto p.36 where the quote sits.,
378,2015-03-11_r02,2015-03-11_r02_ORDINARIA.pdf,12,Sr. Secretario (Estrada),Sr. Secretario (Estrada). -,yes,yes,same-paragraph,none,high,Órdenes del día 912 a 916; 918 y 919; 921; 928 y 929; 931,none,
379,2015-05-27_r04,2015-05-27_r04_ORDINARIA.pdf,26,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,"Entonces, lo agregamos como antecedente en el tratamiento.",none,
380,2015-05-27_r04,2015-05-27_r04_ORDINARIA.pdf,64,Sr. Secretario (Estrada),Sr. Secretario (Estrada).-,yes,yes,same-paragraph,none,high,Se registran 38 votos afirmativos y 19 negativos.,none,
381,2015-05-27_r04,2015-05-27_r04_ORDINARIA.pdf,90,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,(Risas.),high,Por eso lo interrumpí…,"""(Risas.)"" follows immediately after the quoted words in the same paragraph.",
382,2015-05-27_r04,2015-05-27_r04_ORDINARIA.pdf,109,Sra. Negre de Alonso,Sra. Negre de Alonso.-,yes,yes,previous-page,none,high,"tributario, que pasan de ser nacionales a federales, que tiene que ver con lo",Turn opens on p.108 and continues without interruption onto p.109 where the quote sits.,
383,2015-08-26_r07,2015-08-26_r07_ORDINARIA.pdf,11,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,"Propongo que pasemos a tratar el tema principal, que es la sesión de acuerdos.",none,
384,2015-08-26_r07,2015-08-26_r07_ORDINARIA.pdf,39,Sra. Montero,Sra. Montero.-,yes,yes,same-paragraph,none,high,Las denuncias las ha hecho mi partido en su momento y oportunamente en el,none,
385,2015-08-26_r07,2015-08-26_r07_ORDINARIA.pdf,43,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Tiene la palabra la señora Negre de Alonso.,none,
386,2015-08-26_r07,2015-08-26_r07_ORDINARIA.pdf,48,Sr. Pichetto,Sr. Pichetto.-,yes,yes,same-paragraph,none,high,Propongo que se enumeren todos los órdenes del día y que los votemos en,none,
387,2015-09-16_r08,2015-09-16_r08_ORDINARIA.pdf,60,Sr. Morales,Sr. Morales.-,yes,yes,same-paragraph,none,high,“A lavarse la cara”. “¿Qué te pasa?” “¿Querés arroz?” “No”. “Andá y lavate la,"A similar but shorter phrase (""A lavarse la cara"") also appears in an earlier Sr. Morales paragraph on the same page, separated by a ""Varios señores senadores hablan a la vez"" stage direction; the full quoted string matches only the second paragraph, and both paragraphs are Sr. Morales's, so there is no real speaker ambiguity.",
388,2015-10-07_r09,2015-10-07_r09_ORDINARIA.pdf,40,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Basualdo.,none,
389,2015-10-07_r09,2015-10-07_r09_ORDINARIA.pdf,66,Sr. Pichetto,Sr. Pichetto.-,yes,yes,same-paragraph,none,high,No demos tanto detalle. Es solo para saber de qué se tratan.,none,
390,2015-10-07_r09,2015-10-07_r09_ORDINARIA.pdf,68,Sra. Elías de Perez,Sra. Elías de Perez.-,yes,yes,same-paragraph,none,high,"Quisiera hacer un reconocimiento a la enorme labor del Senado de la Nación porque,",none,
391,2015-10-28_r10,2015-10-28_r10_ORDINARIA.pdf,89,Sra. Elías de Perez,Sra. Elías de Perez.-,yes,yes,same-paragraph,none,high,Por supuesto que estamos de acuerdo. Son banderas históricas de nuestro partido el acceso,none,
392,2015-10-28_r10,2015-10-28_r10_ORDINARIA.pdf,98,Sr. Guastavino,Sr. Guastavino.-,yes,yes,same-paragraph,none,high,"Como bien dijo, tiene dictamen de comisión. Por ello, yo le voy a pedir",none,
393,2015-11-25_r11,2015-11-25_r11_ORDINARIA.pdf,27,Sr. Presidente (Zamora),Sr. Presidente (Zamora).-,yes,yes,same-paragraph,none,high,Se los incluye en el plan de labor.,none,
394,2015-11-25_r11,2015-11-25_r11_ORDINARIA.pdf,46,Sr. Presidente (Zamora),Sr. Presidente (Zamora).-,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Pichetto.,none,
395,2016-03-01_r00,2016-03-01_r00_ASAMBLEA.pdf,12,Sr. Presidente de la Nación,Sr. Presidente de la Nación.-,yes,yes,earlier-on-page,(Aplausos.),high,Aumentamos la cobertura de asignaciones familiares y los montos para quienes más lo necesitan:,"Earlier on the same page several ""Sr. Presidente de la Nación.""/""Sra. Presidente."" labels alternate during a crowd-interruption exchange, but none of them intervenes between the last such label (""...Pero estamos convencidos de que la inflación irá bajando..."") and the quoted words, which sit several unlabeled paragraphs later in that same turn.",
