case,session,pdf,page,parser_speaker,blind_read_label,agree,words_found,label_distance,furniture_in_paragraph,confidence,opening_words,reader_notes,checked_by_hand_afterwards
784,2016-10-19_r16,2016-10-19_r16_ORDINARIA.pdf,54,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,"Gracias a usted, senadora. La señora senadora Giménez tiene la palabra.","""Gracias a usted, senadora."" opens the turn; the Giménez line is the next line of the same turn.",
785,2016-11-02_r17,2016-11-02_r17_ORDINARIA.pdf,75,Sr. Martínez (E. F.),Sr. Martínez (E. F.).-,yes,yes,same-paragraph,none,high,"Muchas gracias, presidente. Gracias, señor senador Fuentes. Había quedado en que es un juez","Page prints ""Muchas gracias, presidente. Gracias, señor senador Fuentes."" right after the label.",
786,2016-11-16_r18,2016-11-16_r18_ORDINARIA.pdf,41,Sr. Fuentes,Sr. Fuentes.-,yes,yes,same-paragraph,none,high,"Avalando totalmente lo que usted dice, recuerdo al compañero que estaba a cargo de","Last turn on the page, after the President grants him the interruption.",
787,2016-11-23_r19,2016-11-23_r19_ORDINARIA.pdf,16,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,"Gracias, señora senadora. Pasa a la Comisión de Asuntos Constitucionales.","""Gracias, señora senadora."" opens the turn; ""Pasa a la Comisión..."" is the next line of the same turn.",
788,2016-11-23_r19,2016-11-23_r19_ORDINARIA.pdf,35,Sr. Caserio,Sr. Caserio.-,yes,yes,same-paragraph,none,high,"Gracias, señora presidente. Quiero clarificar, un poco, nuestro planteo. En ningún momento, el planteo","""Gracias, señora presidente."" opens the turn; ""Quiero clarificar..."" continues it.",
789,2016-11-30_r20,2016-11-30_r20_ORDINARIA.pdf,4,Sra. Sacnun,Sra. Sacnun.-,yes,yes,same-paragraph,none,high,Señor presidente: sin perjuicio de las inserciones que fueron autorizadas a los fines de,"Last turn on the page, right after the President gives her the floor.",
790,2016-11-30_r20,2016-11-30_r20_ORDINARIA.pdf,104,Sr. Godoy,Sr. Godoy.-,yes,yes,same-paragraph,none,high,Voy a votar en contra del artículo 15.,"The President's next line paraphrases it (""El artículo 15 lo va a votar en contra el senador Godoy.""), but the quoted wording is Godoy's.",
791,2016-11-30_r20,2016-11-30_r20_ORDINARIA.pdf,109,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Es difícil, porque a veces la mitad pide una cosa y la otra mitad,","Page prints ""Es difícil, porque a veces la mitad pide una cosa y la otra mitad, otra.""",
792,2016-11-30_r20,2016-11-30_r20_ORDINARIA.pdf,164,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Senador, ¿cómo es la moción de orden que no lo escuché? ¿Que se vote?","Page prints ""¿Que se vote?"" (brief quotes ""¿Que se vote?"" as ""¿Que se vote?""); same turn.",
793,2016-12-21_r22,2016-12-21_r22_EXTRAORDINARIA.pdf,17,Sr. Pérsico,Sr. Pérsico.-,yes,yes,same-paragraph,none,high,Una de las primeras medidas que tomó este gobierno fue sacar las retenciones a,"Follows the President's ""Senador, ya tiene que cerrar.""",
794,2016-12-21_r22,2016-12-21_r22_EXTRAORDINARIA.pdf,39,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Reinicien el tiempo, por favor.",One-line turn between two Sr. Romero turns.,
795,2016-12-21_r22,2016-12-21_r22_EXTRAORDINARIA.pdf,55,Sra. Pilatti Vergara,Sra. Pilatti Vergara.-,yes,yes,same-paragraph,none,high,Es para sumarme al pedido de cuestión de privilegio que hizo la senadora Fellner.,"Under section title ""10. Cuestión de privilegio planteada por la señora senadora Pilatti Vergara (S.-4.917/16.)"".",
796,2017-03-01_r00,2017-03-01_r00_ASAMBLEA.pdf,8,Sr. Presidente de la Nación,Sr. Presidente de la Nación.-,yes,yes,previous-page,none,high,Quince millones de argentinos hoy no tienen ni obra social ni prepaga. Creamos la,"Label printed on page 6 under ""5. Mensaje del señor presidente de la Nación""; pages 7 and 8 carry no new label, only running heads and ""(Aplausos.)"".",
797,2017-03-29_r02,2017-03-29_r02_ORDINARIA.pdf,28,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Aprobado. Si no se hace uso de la palabra, se va a votar.","""Aprobado."" opens the turn; ""Si no se hace uso de la palabra, se va a votar."" is its next line.",
798,2017-04-25_r04,2017-04-25_r04_INFORMATIVA_ESPECIAL.pdf,28,Sr. Jefe de Gabinete de Ministros,Sr. Jefe de Gabinete de Ministros.-,yes,yes,same-paragraph,none,high,Muchas gracias a todos los senadores y senadoras. Disculpen el resfrío. Senador Abal Medina:,"The ""Senador Abal Medina:"" sentence begins the following line of the same turn.",
799,2017-04-25_r04,2017-04-25_r04_INFORMATIVA_ESPECIAL.pdf,43,Sra. Crexell,Sra. Crexell.-,yes,yes,same-paragraph,none,high,"Señora presidenta: si me lo permite, quiero ceder mi lugar al senador Luenzo, dado","Follows ""Tiene la palabra la senadora Crexell."" from the chair.",
800,2017-04-25_r04,2017-04-25_r04_INFORMATIVA_ESPECIAL.pdf,51,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Perdón, senadora: le quedan más o menos dos minutos.",One-line turn interrupting Sra. Odarda.,
801,2017-04-26_r05,2017-04-26_r05_ESPECIAL.pdf,55,Sra. Odarda,Sra. Odarda.-,yes,yes,same-paragraph,none,high,Se le introdujeron modificaciones y esas modificaciones constituyen el dictamen de Diputados que hoy,"The turn opens immediately after the stage direction ""- Murmullos en el recinto."" and a short Presidente turn; the quoted words start the Odarda paragraph.",
802,2017-05-10_r06,2017-05-10_r06_ESPECIAL.pdf,30,Sr. Catalán Magni,Sr. Catalán Magni.-,yes,yes,same-paragraph,none,high,"Gracias, señora presidente. En principio, adhiero al repudio – como han hecho todos– de",Quoted words begin the paragraph opened by this label on page 30.,
803,2017-05-10_r06,2017-05-10_r06_ESPECIAL.pdf,49,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,Tiene la palabra el senador Rodríguez Saá.,"Printed ""Sra. Presidente.-"", not ""Presidenta""; transcribed as printed.",
804,2017-05-31_r07,2017-05-31_r07_ORDINARIA.pdf,38,Sra. Negre de Alonso,Sra. Negre de Alonso.-,yes,yes,same-paragraph,none,high,Es el Estado el que tiene que acercarse inmediatamente a la víctima…,"Quoted words open this paragraph; the following ""Sra. Presidente.- Exacto."" is a separate later turn.",
805,2017-07-12_r09,2017-07-12_r09_ESPECIAL.pdf,13,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,La Presidencia elaboró un orden de tratamiento de esta manera. Hay muchos pedidos de,"The quote runs across the first two paragraphs of the same turn (""...de esta manera."" / ""Hay muchos pedidos de sesión especial..."").",
806,2017-07-12_r09,2017-07-12_r09_ESPECIAL.pdf,17,Sra. Sacnun,Sra. Sacnun.-,yes,yes,same-paragraph,none,high,"En el mismo sentido que lo que planteaba la senadora por San Luis, la",Quoted words open the Sacnun turn on page 17.,
807,2017-07-12_r09,2017-07-12_r09_ESPECIAL.pdf,26,Sr. Presidente (Marino),Sr. Presidente (Marino).-,yes,yes,same-paragraph,none,high,Aprobado. Tiene la palabra el senador Pinedo.,"""Aprobado."" opens the turn, ""Tiene la palabra el senador Pinedo."" is its second paragraph.",
808,2017-08-23_r10,2017-08-23_r10_ORDINARIA.pdf,43,Sr. Abal Medina,Sr. Abal Medina.-,yes,yes,same-paragraph,none,high,"Dada la trascendencia del tema, me gustaría que la presidenta de la comisión haga","An earlier short ""Sr. Abal Medina.- Pido la palabra."" turn is separate; the quoted words belong to the second, longer one.",
809,2017-08-23_r10,2017-08-23_r10_ORDINARIA.pdf,51,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Lo sacamos aparte. Para hacerlo bien. Entonces, el O.D. Nº 415/17 lo sacamos del",Quote spans the first two paragraphs of the same Presidente turn on page 51.,
810,2017-08-23_r10,2017-08-23_r10_ORDINARIA.pdf,53,Sr. Rozas,Sr. Rozas.-,yes,yes,same-paragraph,none,high,"Está bien, pero quiero hacer simplemente una sugerencia: que dentro del paquete se dé","Second Rozas turn on page 53, after the intervening ""Sra. Presidente.- Después lo vamos a hablar.""",
811,2017-08-23_r10,2017-08-23_r10_ORDINARIA.pdf,68,Sra. Presidente,Sra. Presidente.-,yes,yes,previous-page,"""- Los órdenes del día en consideración, cuyos textos se incluyen en el Apéndice, son los siguientes:"" (stage direction immediately preceding the quoted list)",medium,"Autorización de la transferencia del cargo de funcionamiento de un complejo polideportivo municipal, en","Last printed bold label across pages 57-68 is ""Sra. Presidente.-"" on page 57 (""Vamos a votar electrónicamente todos los proyectos menos el Orden del Día Nº 415/17.""); everything between is inserted material under bold-caps headings such as ""POSICIÓN DE LA SEÑORA SENADORA GIMÉNEZ"" and ""POSICIÓN DEL SEÑOR SENADOR LOVERA"", which carry no speaker label.",
812,2017-09-06_r11,2017-09-06_r11_INFORMATIVA_ESPECIAL.pdf,9,Sr. Pais,Sr. Pais.-,yes,yes,same-paragraph,none,high,Señor jefe de Gabinete: agradezco su diligencia en la participación ante el Congreso rindiendo,Quoted words open the Pais turn on page 9.,
813,2017-09-06_r11,2017-09-06_r11_INFORMATIVA_ESPECIAL.pdf,26,Sra. Mirkin,Sra. Mirkin.-,yes,yes,same-paragraph,none,high,"Gracias, señora presidenta. Señor jefe de Gabinete: muchas gracias por estar acá. Quería transmitirle",Turn opens on the last printed line of page 26.,
814,2017-09-06_r11,2017-09-06_r11_INFORMATIVA_ESPECIAL.pdf,46,Sr. Jefe de Gabinete de Ministros,Sr. Jefe de Gabinete de Ministros.-,yes,yes,same-paragraph,none,high,"No, no asumimos el compromiso. Por supuesto, es todo lo que se pueda. El","Third such labelled turn on page 46, right after a stage direction about senator Mirkin speaking off-microphone.",
815,2017-09-06_r11,2017-09-06_r11_INFORMATIVA_ESPECIAL.pdf,46,Sr. Jefe de Gabinete de Ministros,Sr. Jefe de Gabinete de Ministros.-,yes,yes,same-paragraph,none,high,No tengo la precisión. Le consigo la información más precisa y se la reenviamos,Second such labelled turn on page 46; the same label governs several separate turns on this page but the quoted words match only one.,
816,2017-09-06_r11,2017-09-06_r11_INFORMATIVA_ESPECIAL.pdf,53,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Gracias, senadora. Tiene la palabra el senador Luenzo. Senador Luenzo, ¿usted es un monobloque","Quote spans the two paragraphs of the same turn (""Gracias, senadora."" / ""Tiene la palabra el senador Luenzo..."").",
817,2017-09-07_r12,2017-09-07_r12_ORDINARIA.pdf,40,Sra. Elías de Perez,Sra. Elías de Perez.-,yes,yes,same-paragraph,none,high,Presidente: le doy la interrupción al senador Pinedo.,"Printed ""Elías de Perez"" without an accent on Perez; transcribed as printed.",
818,2017-09-07_r12,2017-09-07_r12_ORDINARIA.pdf,66,Sra. Negre de Alonso,Sra. Negre de Alonso.-,yes,yes,same-paragraph,none,high,Les agradezco a todos los que me acompañaron ante este atropello institucional.,Turn opens right after the italic line about the vote result being in the corresponding record.,
819,2017-09-27_r13,2017-09-27_r13_ESPECIAL.pdf,23,Sr. Martínez (E. F.),Sr. Martínez (E. F.).-,yes,yes,same-paragraph,none,high,"Indudablemente, estos temas de técnica penal son tediosos y aburridos. Es lo que ocurre,",First Martínez turn on page 23; a second one follows after a short Presidente interjection.,
820,2017-09-27_r13,2017-09-27_r13_ESPECIAL.pdf,71,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,"Por supuesto. Senador Martínez, ¿en el artículo 1º no tiene objeciones, o sí? No.","Quote spans the two paragraphs of the same turn (""Por supuesto."" / ""Senador Martínez, ¿en el artículo 1º..."").",
821,2017-11-01_r14,2017-11-01_r14_ESPECIAL.pdf,6,Sr. Perotti,Sr. Perotti.-,yes,yes,same-paragraph,none,high,"Gracias, señor presidente. En los mismos términos en que se ha expresado el senador","Two other turns on the page also open with ""Gracias, señor presidente."" (Odarda) or ""Gracias, presidente."" (Pereyra), but only Perotti continues ""En los mismos términos en que se ha expresado el senador Reutemann...""",
822,2017-11-01_r14,2017-11-01_r14_ESPECIAL.pdf,11,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Pereyra.,"Line sits under the bold section heading ""7. Pedidos de preferencia"", which is furniture and not speech.",
823,2017-11-29_r17,2017-11-29_r17_ESPECIAL.pdf,9,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,"superscript footnote marker (footnote text ""Ver el Apéndice."")",high,"Si así no lo hiciereis, Dios y la Patria os lo demanden.","The sentence is printed several times on this page (first line, and after the Closs, Basualdo and López Valverde oaths), but every occurrence carries the same label ""Sra. Presidente.-"", so the attribution is not ambiguous; each is followed by ""(Aplausos.)"".",
824,2017-11-29_r17,2017-11-29_r17_ESPECIAL.pdf,9,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,"superscript footnote marker (footnote text ""Ver el Apéndice."")",high,"Si así no lo hiciereis, Dios y la Patria os lo demanden.","Same repeated sentence as the previous case; all occurrences on the page are labelled ""Sra. Presidente.-"".",
825,2017-11-29_r17,2017-11-29_r17_ESPECIAL.pdf,9,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,"superscript footnote marker (footnote text ""Ver el Apéndice."")",high,"Si así no lo hiciereis, Dios y la Patria os lo demanden.","Same repeated sentence as the two previous cases; all occurrences on the page are labelled ""Sra. Presidente.-"".",
826,2017-11-29_r17,2017-11-29_r17_ESPECIAL.pdf,9,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,"footnote marker ""14"" and ""(Aplausos.)""",high,"Si así no lo hiciereis, Dios y la Patria os lo demanden.","The same sentence is printed four times on this page (first line, and again before footnotes 15, 18, 19), every time under the identical label Sra. Presidente.-, so the attribution is unaffected.",
827,2017-11-29_r18,2017-11-29_r18_ORDINARIA.pdf,43,Sra. Negre de Alonso,Sra. Negre de Alonso.-,yes,yes,same-paragraph,none,high,¡Sí tengo derecho a plantear la reconsideración!,"Near the foot of the page, immediately before the turn of Sr. Petcoff Naidenoff.-",
828,2017-11-29_r18,2017-11-29_r18_ORDINARIA.pdf,46,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,¡Pero dos veces me dijo que le niego...!,Last line of the page.,
829,2017-11-29_r18,2017-11-29_r18_ORDINARIA.pdf,62,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,"Gracias, señor senador. Senadora Nancy González tiene la palabra.","""Gracias, señor senador."" opens the turn; ""Senadora Nancy González tiene la palabra."" is the next line of the same turn.",
830,2017-11-29_r18,2017-11-29_r18_ORDINARIA.pdf,158,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Corresponde considerar los dictámenes de la Comisión Parlamentaria Mixta Revisora de Cuentas que por,"Turn opens right after the bold section title ""12. Cuenta de inversión correspondiente al ejercicio 2014 (O.D. Nº 1.225/16 con anexo I y complemento.)"", which is page furniture and not part of the paragraph.",
831,2017-12-27_r19,2017-12-27_r19_EXTRAORDINARIA.pdf,3,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,Muchas gracias. Conforme lo que establece el artículo 10 del reglamento de esta Honorable,"Turn opens under the bold section title ""3. Juramento de la señora senadora Gladys Esther González""; ""Muchas gracias."" is the opening sentence and ""Conforme lo que establece el artículo 10..."" the next line of the same turn.",
832,2017-12-27_r19,2017-12-27_r19_EXTRAORDINARIA.pdf,6,Sra. Fernández de Kirchner,Sra. Fernández de Kirchner.-,yes,yes,same-paragraph,none,high,"Se la voy a conceder más tarde, déjeme terminar.",Sits between the turns of Sra. Presidente.- and Sr. Mayans.-,
833,2017-12-27_r19,2017-12-27_r19_EXTRAORDINARIA.pdf,10,Sra. Fernández de Kirchner,Sra. Fernández de Kirchner.-,yes,yes,same-paragraph,none,high,"Una aclaración que merecen, fundamentalmente, la señora senadora preopinante y su madre. Precisamente por","""Precisamente por considerar..."" continues in the following paragraph of the same turn.",
834,2017-12-27_r19,2017-12-27_r19_EXTRAORDINARIA.pdf,14,Sr. Rodríguez Saá,Sr. Rodríguez Saá.-,yes,yes,same-paragraph,none,high,"Lo dijo ayer en la comisión, que es un precedente.",Preceded by a one-line turn of Sr. Pichetto.- and followed by another.,
835,2017-12-27_r19,2017-12-27_r19_EXTRAORDINARIA.pdf,28,Sr. Presidente (Marino),Sr. Presidente (Marino).-,yes,yes,same-paragraph,none,high,Perdón. Le pide una interrupción el senador Fuentes.,"Second line of the page, right after the turn of Sra. Sacnun.-",
836,2017-12-27_r19,2017-12-27_r19_EXTRAORDINARIA.pdf,67,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,"Le tengo que recordar el tiempo, señor senador.","A similar line by the same speaker appears earlier on the page (""Le recuerdo su tiempo, señor senador.""), but the quoted wording matches only the later one.",
837,2017-12-27_r19,2017-12-27_r19_EXTRAORDINARIA.pdf,71,Sra. Rodríguez Machado,Sra. Rodríguez Machado.-,yes,yes,same-paragraph,none,high,Simplemente para una aclaración. Senador Mayans: usted no integró esta semana la Comisión de,"""Senador Mayans: usted no integró..."" is the following paragraph of the same turn.",
838,2017-12-27_r19,2017-12-27_r19_EXTRAORDINARIA.pdf,160,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,Queda aprobado el título IV. Se va a votar el título V.,"Parallel lines for títulos III, V, VI carry the same label, but only this one reads ""título IV ... título V"".",
839,2018-02-28_r01,2018-02-28_r01_PREPARATORIA.pdf,4,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Lo íbamos a dejar para el final, pero es así como usted dice.","Followed by the turn of Sr. Pichetto.- (""¡Ah! Perfecto."").",
840,2018-02-28_r01,2018-02-28_r01_PREPARATORIA.pdf,7,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Gracias, senadora García Larraburu. En esta sesión no podemos introducir ningún otro proyecto ni","""En esta sesión no podemos introducir..."" is the next paragraph of the same turn.",
841,2018-03-01_r00,2018-03-01_r00_ASAMBLEA.pdf,7,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Aprobado. Habiendo consentimiento, por Secretaría se va a dar lectura de la nómina de","""Aprobado."" opens the turn right after the stage direction ""- Asentimiento.""; the nómina sentence continues the same turn.",
842,2018-03-21_r02,2018-03-21_r02_ORDINARIA.pdf,79,Sr. Snopek,Sr. Snopek.-,yes,yes,same-paragraph,none,high,"Primero, voy a hacer una observación para que quede en la versión taquigráfica.",Sits between two turns of Sra. Presidente.-,
843,2018-03-21_r02,2018-03-21_r02_ORDINARIA.pdf,80,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"No, no, están todos sentados. No se preocupe. Entonces, el miembro informante de este","""Entonces, el miembro informante de este tema es el senador Cobos."" is the next line of the same turn.",
844,2018-03-21_r02,2018-03-21_r02_ORDINARIA.pdf,92,Sr. Petcoff Naidenoff,Sr. Petcoff Naidenoff.-,yes,yes,same-paragraph,none,high,"El S.-563/18 y el S.-732/18, la citación a Dietrich y la cuestión energética, no","Printed with no space after the label (""Sr. Petcoff Naidenoff.-El S.-563/18..."").",
845,2018-04-18_r03,2018-04-18_r03_ORDINARIA.pdf,50,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,Perfecto. Después lo vamos a leer para ver cómo queda. Continúa en uso de,"""Continúa en uso de la palabra el senador Pais."" is the next line of the same turn.",
846,2018-04-25_r04,2018-04-25_r04_ESPECIAL.pdf,14,Sr. Rozas,Sr. Rozas.-,yes,yes,same-paragraph,none,high,"Simplemente, a los efectos de hacer una aclaración.","Same speaker says a similar line twice further down (""Es para hacer una aclaración.""), but the quoted wording matches only this first one.",
847,2018-04-25_r04,2018-04-25_r04_ESPECIAL.pdf,37,Sr. Solanas,Sr. Solanas.-,yes,yes,same-paragraph,none,high,"Muchas gracias, señor presidente. Debo confesar que este proyecto me ha sorprendido porque además","""Debo confesar que este proyecto me ha sorprendido..."" is the next paragraph of the same turn.",
848,2018-04-25_r04,2018-04-25_r04_ESPECIAL.pdf,67,Sr. Urtubey,Sr. Urtubey.-,yes,yes,same-paragraph,none,high,"En realidad, es la vuelta a la versión original del artículo 17 de la",Follows the turn of Sra. Presidente.- announcing article 7º.,
849,2018-04-25_r04,2018-04-25_r04_ESPECIAL.pdf,71,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Pichetto.,"Under the bold section title ""10. Modificación del plan de labor"", right after ""Sr. Pichetto.- Pido la palabra.""",
850,2018-04-25_r05,2018-04-25_r05_INFORMATIVA_ESPECIAL.pdf,34,Sr. Jefe de Gabinete de Ministros,Sr. Jefe de Gabinete de Ministros.-,yes,yes,same-paragraph,none,high,"Perdón, presidenta. Me faltó una cosa para el tema del NEA, una precisión que",Sits between two turns of Sra. Presidente.-,
851,2018-05-30_r06,2018-05-30_r06_ESPECIAL.pdf,13,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Sí, ahora íbamos a practicar esa votación.","Short turn between two ""Sra. Boyadjian.-"" turns near the foot of the page.",
852,2018-05-30_r06,2018-05-30_r06_ESPECIAL.pdf,21,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,Le solicita una interrupción el señor senador Cobos.,"One-line turn following ""Sr. Cobos.- ¿Me permite, señora presidente?"".",
853,2018-05-30_r06,2018-05-30_r06_ESPECIAL.pdf,45,Sra. Sacnun,Sra. Sacnun.-,yes,yes,same-paragraph,none,high,Señor presidente: la verdad es que estuve escuchando con mucha atención a los senadores,"Turn opens right after ""Sr. Presidente (Marino).- Tiene la palabra la señora senadora Sacnun.""",
854,2018-05-30_r06,2018-05-30_r06_ESPECIAL.pdf,48,Sra. Sacnun,Sra. Sacnun.-,yes,yes,earlier-on-page,"(exhibe un gráfico),",high,la variación de gas entregado por las distribuidoras al sector residencial en miles de,"Label opens the long turn mid-page after ""Sr. Presidente (Marino).- No hay interrupción.""",
855,2018-06-27_r07,2018-06-27_r07_ORDINARIA.pdf,33,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,Senador Pichetto… Vamos a hacer…,"""Senador Pichetto…"" and ""Vamos a hacer…"" are two lines of the same turn, before the stage direction.",
856,2018-06-27_r08,2018-06-27_r08_INFORMATIVA_ESPECIAL.pdf,43,Sr. Jefe de Gabinete de Ministros,Sr. Jefe de Gabinete de Ministros.-,yes,yes,same-paragraph,none,high,De vuelta: con la credibilidad que pueden tener aquellos con la política que ustedes,"Page prints the office, not a personal name; label repeats several times on the page.",
857,2018-07-04_r09,2018-07-04_r09_ORDINARIA.pdf,12,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Gracias a usted, senadora. Pasa el tema a Asuntos Constitucionales.","Both sentences belong to the same turn, just before section heading 8.",
858,2018-07-04_r09,2018-07-04_r09_ORDINARIA.pdf,75,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Sí, es de todo el Senado. Esto lo votamos a mano alzada.","Turn follows ""Sr. Pinedo.- Aclaro que no es un libro de autoría del senador..."".",
859,2018-08-08_r10,2018-08-08_r10_ESPECIAL.pdf,113,Sr. Urtubey,Sr. Urtubey.-,yes,yes,same-paragraph,none,high,Hago la aclaración. Si no espero…,"One-line turn between ""Sra. Presidente.- Es un minuto para aclarar."" and ""Sra. González (G. E.).- Sí.""",
860,2018-08-08_r10,2018-08-08_r10_ESPECIAL.pdf,153,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Muchísimas gracias, en todo sentido, senador. Tiene la palabra el senador Pinedo.","Both sentences are the same turn, immediately before ""Sr. Pinedo.-"".",
861,2018-08-22_r13,2018-08-22_r13_ESPECIAL.pdf,4,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,Resulta afirmativa. Quedan aprobados los retiros solicitados.,"Follows the stage direction ""- Se practica la votación a mano alzada.""",
862,2018-08-22_r13,2018-08-22_r13_ESPECIAL.pdf,6,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,Señor senador: esto no es una hora de manifestaciones políticas. Es una sesión especial,Turn interrupts Solanas mid-page.,
863,2018-08-22_r13,2018-08-22_r13_ESPECIAL.pdf,8,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,Pasamos a sesión de acuerdos. Por Secretaría se dará lectura de los órdenes del,"Turn opens immediately under the bold heading ""12. Tratamiento de dictámenes de la Comisión de Acuerdos"".",
864,2018-08-22_r13,2018-08-22_r13_ESPECIAL.pdf,9,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,Corresponde el tratamiento del orden del día que por Secretaría se enunciará.,"Last turn on the page, under heading 13.",
865,2018-08-22_r13,2018-08-22_r13_ESPECIAL.pdf,85,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Por unanimidad. Entonces, ahora sí, vamos a votar en particular como salió…","""Por unanimidad."" and the next line are one turn, following the secretary's vote count.",
866,2018-08-22_r13,2018-08-22_r13_ESPECIAL.pdf,87,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Pichetto.,First turn after heading 14; a similar sentence does not appear elsewhere on the page.,
867,2018-08-22_r13,2018-08-22_r13_ESPECIAL.pdf,119,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Perdón, senador. Le está pidiendo una interrupción la senadora Pilatti Vergara.","Turn interrupts ""Sr. Mayans.-"" near the top of the page.",
868,2018-10-10_r16,2018-10-10_r16_ORDINARIA.pdf,51,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,"footnote marker ""3"" after ""taquigráficas.""",high,Quedan aprobadas las versiones taquigráficas.,"Follows the stage direction ""- Se practica la votación a mano alzada.""",
869,2018-10-10_r16,2018-10-10_r16_ORDINARIA.pdf,92,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,Tiene la palabra el senador Caserio.,"Under heading ""14. Mociones de preferencia (Continuación.)"", after ""Sr. Caserio.- Pido la palabra.""",
870,2018-10-10_r16,2018-10-10_r16_ORDINARIA.pdf,93,Sra. Sacnun,Sra. Sacnun.-,yes,yes,same-paragraph,none,high,"Dejando la salvedad de que, en caso de que no se votara sin dictamen,","Short turn between two ""Sr. Presidente (Pinedo).-"" turns near the top of the page.",
871,2018-10-10_r16,2018-10-10_r16_ORDINARIA.pdf,117,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,"footnote marker ""17"" after ""Aprobados.""",high,Aprobados. Se comunican al Poder Ejecutivo nacional.,Last turn before heading 19.,
872,2018-10-10_r16,2018-10-10_r16_ORDINARIA.pdf,137,Sr. Secretario (Tunessi),Sr. Secretario (Tunessi).-,yes,yes,same-paragraph,none,high,"Es el proyecto S.-3.453/18, proyecto de declaración de la Correcaminata en la provincia de","Follows ""Sr. Cobos.- Señor presidente: con la senadora Verasay..."".",
873,2018-11-14_r17,2018-11-14_r17_ESPECIAL.pdf,32,Sr. Presidente (Perotti),Sr. Presidente (Perotti).-,yes,yes,same-paragraph,none,high,"Gracias, senador. Tiene la palabra la senadora Nancy González.","Both sentences are one turn, immediately before ""Sra. González, Nancy Susana.-"".",
