case,session,pdf,page,parser_speaker,blind_read_label,agree,words_found,label_distance,furniture_in_paragraph,confidence,opening_words,reader_notes,checked_by_hand_afterwards
310,2015-07-01_r05,2015-07-01_r05_ORDINARIA.pdf,96,Sra. Odarda,Sra. Odarda.,yes,yes,same-paragraph,none,high,Señor presidente: es para insistir con el proyecto que ayer tuvo dictamen favorable de,"""Sra. Odarda.- Señor presidente: es para insistir con el proyecto que ayer tuvo dictamen favorable de la última comisión sobre las carreras de perros."" on p.96.",
311,2015-07-29_r06,2015-07-29_r06_ORDINARIA.pdf,13,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,none,high,Resultan 39 votos afirmativos y 12 abstenciones.,"""Sr. Secretario (Estrada).- Resultan 39 votos afirmativos y 12 abstenciones."" on p.13.",
312,2015-09-16_r08,2015-09-16_r08_ORDINARIA.pdf,15,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Gracias, senadora. Senador González.","""Sr. Presidente.- Gracias, senadora."" then an indented continuation line ""Senador González."" on p.15, same turn, before ""Sr. González.-"" opens the next turn.",
313,2015-09-16_r08,2015-09-16_r08_ORDINARIA.pdf,33,Sra. Negre de Alonso,Sra. Negre de Alonso.,yes,yes,previous-page,none,high,garantía del financiamiento externo o interno que tome YPF. Ahí está la verdadera trampa.,"One continuous, unbroken speech begins ""Sra. Negre de Alonso.- Coincido, con nombre y apellido..."" on p.30 and runs through pp.31-32 into p.33, where it ends ""...garantía del financiamiento externo o interno que tome YPF. Ahí está la verdadera trampa."" No other bold label intervenes before ""Sr. Presidente.- Gracias, senadora."" further down p.33.",
314,2015-10-07_r09,2015-10-07_r09_ORDINARIA.pdf,55,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Para el cierre del debate, tiene la palabra el señor senador Pichetto.","""Sr. Presidente.- Para el cierre del debate, tiene la palabra el señor senador Pichetto."" on p.55.",
315,2015-10-07_r09,2015-10-07_r09_ORDINARIA.pdf,69,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Senadora Negre de Alonso.,"""Sr. Presidente.- Senadora Negre de Alonso."" on p.69, immediately followed by ""Sra. Negre de Alonso.- En realidad, había pedido incorporar a los niños y ancianos...""",
316,2015-10-28_r10,2015-10-28_r10_ORDINARIA.pdf,76,Sra. Higonet,Sra. Higonet.,yes,yes,same-paragraph,none,high,Estoy pidiéndola.,"""Sra. Higonet.- Estoy pidiéndola."" on p.76.",
317,2015-10-28_r10,2015-10-28_r10_ORDINARIA.pdf,93,Sr. Petcoff Naidenoff,Sr. Petcoff Naidenoff.,yes,yes,same-paragraph,none,high,"Señor presidente: quiero expresar, en primer lugar, nuestro acompañamiento en general y en prácticamente","""Sr. Petcoff Naidenoff.- Señor presidente: quiero expresar, en primer lugar, nuestro acompañamiento en general y en prácticamente todo el articulado en particular..."" on p.93.",
318,2015-11-04_r00,2015-11-04_r00_ASAMBLEA.pdf,6,Sr. Secretario (Estrada),Sr. Secretario (Estrada).,yes,yes,same-paragraph,none,high,"Señoras y señores senadores: Juan Manuel Abal Medina, Pablo González, Mario Cimadevilla, Rubén Giustiniani,","""Sr. Secretario (Estrada).- Señoras y señores senadores: Juan Manuel Abal Medina, Pablo González, Mario Cimadevilla, Rubén Giustiniani, Diego Santilli y Graciela Di Perna..."" on p.6.",
319,2015-11-25_r11,2015-11-25_r11_ORDINARIA.pdf,46,Sr. Presidente (Zamora),Sr. Presidente (Zamora).,yes,yes,same-paragraph,none,high,Los números; los que han sido acordados en labor parlamentaria.,"""Sr. Presidente (Zamora).- Los números; los que han sido acordados en labor parlamentaria."" on p.46.",
320,2015-12-03_r12,2015-12-03_r12_ESPECIAL.pdf,3,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Obra sobre las bancas la renuncia presentada por el señor senador por la provincia,"""Sr. Presidente.- Obra sobre las bancas la renuncia presentada por el señor senador por la provincia de Santa Cruz, don Pablo Gerardo González."" on p.3.",
321,2016-03-09_r02,2016-03-09_r02_ORDINARIA.pdf,20,Sra. Fellner,Sra. Fellner.,yes,yes,same-paragraph,none,high,Señor presidente: solicito preferencia sin dictamen de comisión para la próxima sesión del expediente,"""Sra. Fellner.- Señor presidente: solicito preferencia sin dictamen de comisión para la próxima sesión del expediente S.-4.298/15."" on p.20.",
322,2016-06-08_r08,2016-06-08_r08_ORDINARIA.pdf,24,Sra. Presidente,Sra. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra el senador Daniel Pérsico.,"""Sra. Presidente.- Tiene la palabra el senador Daniel Pérsico."" on p.24.",
323,2016-06-08_r08,2016-06-08_r08_ORDINARIA.pdf,77,Sra. Presidente,Sra. Presidente.,yes,yes,same-paragraph,none,high,"Sí, porque nos hemos alargado un poco.","""Sra. Presidente.- Sí, porque nos hemos alargado un poco."" on p.77.",
324,2016-06-29_r10,2016-06-29_r10_ESPECIAL.pdf,7,Sra. Almirón,Sra. Almirón.,yes,yes,same-paragraph,none,high,Pido la palabra.,"""Sra. Almirón. - Pido la palabra."" on p.7. Note a similar but non-identical phrase ""Pido la palabra para una cuestión de privilegio."" is spoken earlier on the same page by Sr. Mayans; the exact quoted sentence ""Pido la palabra."" (ending there) matches only Almirón's line.",
325,2016-07-13_r11,2016-07-13_r11_ORDINARIA.pdf,95,Sra. Presidente,Sra. Presidente.,yes,yes,same-paragraph,none,high,"Quedó claro, senador Rozas.","""Sra. Presidente.- Quedó claro, senador Rozas."" on p.95.",
326,2016-08-10_r12,2016-08-10_r12_ORDINARIA.pdf,9,Sra. Labado,Sra. Labado.-,yes,yes,same-paragraph,none,high,Había comenzado la sesión. Así que por eso…,none,
327,2016-08-10_r12,2016-08-10_r12_ORDINARIA.pdf,83,Sr. Mayans,Sra. Fellner.-,phrase-printed-twice,yes,earlier-on-page,none,high,"Gracias, presidenta.","""Gracias, presidenta."" closes a multi-paragraph turn that opened with the Sra. Fellner label higher on the page","parser right — 'Gracias, presidenta.' is printed twice: once closing Sra. Fellner's turn, once as a turn of its own under Sr. Mayans. The sampled turn is the Mayans one, printed verbatim."
328,2016-09-07_r13,2016-09-07_r13_ORDINARIA.pdf,18,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Perfecto, se toma nota de los proyectos. ¿Algún otro proyecto con preferencia?",none,
329,2016-09-07_r13,2016-09-07_r13_ORDINARIA.pdf,101,Sr. Cobos,Sr. Cobos.-,yes,yes,same-paragraph,none,high,Pido la palabra.,none,
330,2016-09-07_r13,2016-09-07_r13_ORDINARIA.pdf,112,Sra. Negre de Alonso,Sra. Negre de Alonso.-,yes,yes,same-paragraph,none,high,Presidenta: lo que está proponiendo el senador Pinedo es un 50 bis. Y el,"label appears at the very top of the page, immediately followed by the quoted words",
331,2016-09-28_r15,2016-09-28_r15_INFORMATIVA_ESPECIAL.pdf,33,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,"Gracias, señor jefe de Gabinete. Tiene la palabra la senadora Negre de Alonso.",none,
332,2016-11-02_r17,2016-11-02_r17_ORDINARIA.pdf,43,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,Senador Pais.,none,
333,2016-11-23_r19,2016-11-23_r19_ORDINARIA.pdf,62,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,Senador Linares.,none,
334,2016-11-30_r20,2016-11-30_r20_ORDINARIA.pdf,100,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,No lo vi.,none,
335,2016-11-30_r20,2016-11-30_r20_ORDINARIA.pdf,160,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Por favor, senadores y senadoras, escuchemos al senador Irrazábal.",none,
336,2016-12-21_r22,2016-12-21_r22_EXTRAORDINARIA.pdf,46,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,Senador...,"the exact word ""Senador..."" appears twice on this page, both times under the Sra. Presidente label, so the label is not in doubt",
337,2016-12-21_r22,2016-12-21_r22_EXTRAORDINARIA.pdf,58,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,Le pido por favor. Ya fue expresada.,none,
338,2016-12-21_r22,2016-12-21_r22_EXTRAORDINARIA.pdf,62,Sra. Rodríguez Machado,Sra. Rodríguez Machado.-,yes,yes,same-paragraph,none,high,"¿Usted lo tiene? Hay un segundo párrafo, con un texto aprobado –por favor, controle–,",none,
339,2016-12-21_r22,2016-12-21_r22_EXTRAORDINARIA.pdf,75,Sr. Lovera,Sr. Lovera.-,yes,yes,same-paragraph,none,high,Señora presidenta: simplemente quiero decir que había un pedido para hacer un par de,none,
340,2016-12-21_r22,2016-12-21_r22_EXTRAORDINARIA.pdf,77,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,Lo tiene Secretaría. Perfecto.,none,
341,2017-03-01_r00,2017-03-01_r00_ASAMBLEA.pdf,13,Sr. Presidente de la Nación,Sr. Presidente de la Nación.-,yes,yes,earlier-on-page,(Aplausos.),high,"Lo mismo hicimos en la provincia de Buenos Aires, donde estamos asistiendo a 31","quoted words are several paragraphs into the same uninterrupted speech, preceded by an ""(Aplausos.)"" stage direction in the same paragraph",
342,2017-04-25_r03,2017-04-25_r03_ESPECIAL.pdf,12,Sr. Secretario (Tunessi),Sr. Secretario (Tunessi).-,yes,yes,same-paragraph,none,high,Se van a votar las inserciones después.,none,
343,2017-04-25_r04,2017-04-25_r04_INFORMATIVA_ESPECIAL.pdf,47,Sr. Luenzo,Sr. Luenzo.-,yes,yes,same-paragraph,none,high,"Se ve que han trabajado mucho en la Sociedad Rural, la Cámara de Comercio",none,
344,2017-04-26_r05,2017-04-26_r05_ESPECIAL.pdf,48,Sr. Godoy,Sr. Godoy.-,yes,yes,same-paragraph,none,high,¿Podemos dejar constancia en particular de las disidencias?,none,
345,2017-05-10_r06,2017-05-10_r06_ESPECIAL.pdf,15,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,"Voy a averiguar ahora. Gracias, senadora. Tiene la palabra la señora senadora Luna.",none,
346,2017-05-31_r07,2017-05-31_r07_ORDINARIA.pdf,28,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Perfecto. Entonces, el secretario leerá los tres proyectos que sí tenemos para tratar sobre",none,
347,2017-07-12_r09,2017-07-12_r09_ESPECIAL.pdf,14,Sr. Secretario (Tunessi),Sr. Secretario (Tunessi).-,yes,yes,same-paragraph,none,high,El dictamen de la Comisión de Economía Nacional e Inversión ha considerado el proyecto,none,
348,2017-08-23_r10,2017-08-23_r10_ORDINARIA.pdf,52,Sra. Rodríguez Machado,Sra. Rodríguez Machado.-,yes,yes,same-paragraph,none,high,¿Hemos votado las inserciones también para este caso? Porque quiero insertar en el tema,none,
349,2017-08-23_r10,2017-08-23_r10_ORDINARIA.pdf,53,Sr. Perotti,Sr. Perotti.-,yes,yes,same-paragraph,none,high,Presidenta.,none,
350,2017-08-23_r10,2017-08-23_r10_ORDINARIA.pdf,74,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"A continuación, corresponde votar la habilitación de los tratamientos sobre tablas acordados de los",none,
351,2017-08-23_r10,2017-08-23_r10_ORDINARIA.pdf,77,Sr. Pichetto,Sr. Pichetto.-,yes,yes,same-paragraph,none,high,"Brevemente, para adherir al homenaje que han expresado los senadores por Córdoba. Quiero reconocer",none,
352,2017-08-23_r10,2017-08-23_r10_ORDINARIA.pdf,79,Sr. Secretario (Tunessi),Sr. Secretario (Tunessi).-,yes,yes,same-paragraph,none,high,Ya las votamos.,none,
353,2017-09-06_r11,2017-09-06_r11_INFORMATIVA_ESPECIAL.pdf,46,Sr. Jefe de Gabinete de Ministros,Sr. Jefe de Gabinete de Ministros.-,yes,yes,same-paragraph,none,high,"Bueno, esta es la información que tenemos del Ministerio de Desarrollo. En todo caso,",none,
354,2017-09-07_r12,2017-09-07_r12_ORDINARIA.pdf,19,Sr. Secretario (Tunessi),Sr. Secretario (Tunessi).-,yes,yes,same-paragraph,none,high,"Resultan 58 votos afirmativos, cero negativos y cero abstenciones.",none,
355,2017-09-07_r12,2017-09-07_r12_ORDINARIA.pdf,24,Sra. Sacnun,Sra. Sacnun.-,yes,yes,same-paragraph,none,high,Simplemente es para incorporar un pedido de preferencia para la próxima sesión para tratar,none,
356,2017-11-01_r14,2017-11-01_r14_ESPECIAL.pdf,14,Sr. Secretario (Estrada),Sr. Secretario (Estrada).-,yes,yes,same-paragraph,none,high,"Para el Orden del Día Nº 738/17: afirmativos, 57 votos; negativos, cero votos; cero",none,
357,2017-12-27_r19,2017-12-27_r19_EXTRAORDINARIA.pdf,27,Sra. Sacnun,Sra. Sacnun.-,yes,yes,same-paragraph,none,high,"Bueno, la verdad es que les voy a decir que no nos dejaron debatir",none,
358,2017-12-27_r19,2017-12-27_r19_EXTRAORDINARIA.pdf,52,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,"Con toda solidaridad, señora senadora, le queda…",none,
359,2017-12-27_r19,2017-12-27_r19_EXTRAORDINARIA.pdf,75,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"No, porque me parece que siempre somos respetuosos…",none,
360,2017-12-27_r19,2017-12-27_r19_EXTRAORDINARIA.pdf,164,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,¿Hay alguna abstención?,none,
361,2018-02-28_r01,2018-02-28_r01_PREPARATORIA.pdf,5,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,Perfecto. Tiene la palabra el senador Romero.,none,
362,2018-03-21_r02,2018-03-21_r02_ORDINARIA.pdf,12,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"De conformidad con lo dispuesto por el artículo 187 del reglamento, la Presidencia informa",none,
363,2018-03-21_r02,2018-03-21_r02_ORDINARIA.pdf,46,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Pais.,none,
364,2018-03-21_r02,2018-03-21_r02_ORDINARIA.pdf,90,Sra. Presidente,Sra. Presidente.-,yes,no,same-paragraph,none,medium,"Aprobados. Se harán las comunicaciones pertinentes. Ahora sí, tenemos distintos proyectos de comunicación, declaración","The page has ""Sra. Presidente.- Aprobados. Se harán las comunicaciones pertinentes."" followed only by a footnote marker, and a separate earlier ""Sra. Presidente.- Ahora sí, también a mano alzada, la consideración de estos proyectos de comunicación, declaración..."" — neither reads verbatim as the quoted phrase ""Aprobados. Se harán las comunicaciones pertinentes. Ahora sí, tenemos distintos proyectos de comunicación, declaración."" Reporting the closest matching paragraph's label.",
365,2018-04-18_r03,2018-04-18_r03_ORDINARIA.pdf,56,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Bueno, sin faltar el respeto…",none,
366,2018-04-18_r03,2018-04-18_r03_ORDINARIA.pdf,102,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,Señor senador.,none,
367,2018-04-25_r04,2018-04-25_r04_ESPECIAL.pdf,8,Sr. Martínez (E. F.),Sr. Martínez (E. F.).-,yes,yes,same-paragraph,(Risas.),high,Dije que poner jueces con la mano es una de las máximas infamias en,"The stage direction ""(Risas.)"" appears in the same paragraph just before the quoted words.",
368,2018-04-25_r04,2018-04-25_r04_ESPECIAL.pdf,12,Sr. Mayans,Sr. Mayans.-,yes,yes,same-paragraph,none,high,"Simplemente dos puntos, que son importantes. Primero, el tema del sorteo público, que me",none,
369,2018-04-25_r04,2018-04-25_r04_ESPECIAL.pdf,27,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Entonces, no lo hacemos, no la cerramos.",none,
370,2018-04-25_r04,2018-04-25_r04_ESPECIAL.pdf,70,Sr. Secretario (Tunessi),Sr. Secretario (Tunessi).-,yes,yes,same-paragraph,none,high,"Para los artículos 23 y 24: afirmativos, 48 votos; negativos, 11 votos; y 2",none,
371,2018-05-30_r06,2018-05-30_r06_ESPECIAL.pdf,165,Sra. Giacoppo,Sra. Giacoppo.-,yes,yes,same-paragraph,none,high,"Presidenta, cometí un error.",none,
372,2018-06-27_r07,2018-06-27_r07_ORDINARIA.pdf,36,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Como esto no va a tener debate, vamos a hacer la votación de los",none,
373,2018-06-27_r08,2018-06-27_r08_INFORMATIVA_ESPECIAL.pdf,15,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,Tengo la lista de oradores. Vamos a votar a mano alzada el cierre de,none,
374,2018-08-22_r13,2018-08-22_r13_ESPECIAL.pdf,87,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"La vamos armando por Secretaría, mientras tanto le damos la palabra al miembro informante.",none,
375,2018-08-22_r13,2018-08-22_r13_ESPECIAL.pdf,138,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,De los presentes.,none,
376,2018-10-10_r16,2018-10-10_r16_ORDINARIA.pdf,88,Sr. Rozas,Sr. Rozas.-,yes,yes,same-paragraph,none,high,"Seré muy breve, presidente, porque creo que ya se ha dicho bastante sobre el","Label appears immediately before quoted words, following ""Sr. Presidente (Pinedo).- Senador Rozas, tiene el cierre.""",
377,2018-11-14_r17,2018-11-14_r17_ESPECIAL.pdf,89,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,Tiene la palabra el senador Pereyra.,none,
378,2018-12-12_r19,2018-12-12_r19_EXTRAORDINARIA.pdf,12,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,"Gracias, señora senadora. Tiene la palabra la senadora Odarda para plantear una cuestión de",none,
379,2018-12-12_r19,2018-12-12_r19_EXTRAORDINARIA.pdf,24,Sr. Ojeda,Sr. Ojeda.-,yes,yes,same-paragraph,none,high,"Para que también quede en la versión taquigráfica, un acuerdo que hicimos en la",none,
380,2018-12-19_r20,2018-12-19_r20_EXTRAORDINARIA.pdf,50,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Senadora González, tiene la palabra. ¡Ah, es una moción, perdón! Hizo moción de orden.",none,
381,2019-02-27_r01,2019-02-27_r01_PREPARATORIA.pdf,21,Sr. Romero,Sr. Romero.-,yes,yes,same-paragraph,none,high,Presidenta: tratándose de un año en el que se van a elegir todas las,none,
382,2019-03-01_r00,2019-03-01_r00_ASAMBLEA.pdf,6,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Invito al señor presidente de la Honorable Cámara de Diputados de la Nación, don",none,
383,2019-03-20_r02,2019-03-20_r02_ORDINARIA.pdf,47,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,Le ruego que respete a la Presidencia y oiga lo que le estoy diciendo.,none,
384,2019-03-20_r02,2019-03-20_r02_ORDINARIA.pdf,69,Sra. Elías de Perez,Sra. Elías de Perez.-,yes,yes,same-paragraph,none,high,"Ni en el VII ni en el VIII, sino solamente el tema de los",none,
385,2019-03-27_r04,2019-03-27_r04_INFORMATIVA_ESPECIAL.pdf,57,Sr. Petcoff Naidenoff,Sr. Petcoff Naidenoff.-,yes,yes,same-paragraph,none,high,"No se preocupe. Yo lo escuché, senador, atentamente.","A stage direction (""El señor senador Mayans realiza manifestaciones fuera del alcance del micrófono."") appears immediately before this paragraph but not inside it.",
386,2019-04-16_r05,2019-04-16_r05_ESPECIAL.pdf,44,Sra. Presidente (Michetti),Sra. Presidente (Michetti).-,yes,yes,same-paragraph,none,high,¿Quién se levantó?,none,
387,2019-04-16_r05,2019-04-16_r05_ESPECIAL.pdf,69,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,"Gracias, senador. Tiene la palabra el senador Caserio.",none,
388,2019-04-16_r05,2019-04-16_r05_ESPECIAL.pdf,102,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,"Ah, iba a cerrar, no, no, no... Senadora González: tiene la palabra.",none,
389,2019-05-22_r06,2019-05-22_r06_ESPECIAL.pdf,20,Sra. Presidente (Michetti),Sra. Presidente (Michetti).-,yes,yes,same-paragraph,none,high,"Entonces, ahora sí, de conformidad con lo dispuesto...","A bold section heading ""10. Manifestaciones respecto del tratamiento de varios proyectos"" precedes this paragraph but is not inside it.",
390,2019-05-22_r06,2019-05-22_r06_ESPECIAL.pdf,48,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,Le pide una interrupción el senador Bullrich. ¿La concede?,none,
391,2019-07-17_r07,2019-07-17_r07_ORDINARIA.pdf,78,Sra. Crexell,Sra. Crexell.-,yes,yes,same-paragraph,none,high,No hay problema.,none,
392,2019-07-17_r07,2019-07-17_r07_ORDINARIA.pdf,80,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,"Sí, sí: ya sé. Ahora le voy a dar la palabra.",none,
393,2019-07-17_r07,2019-07-17_r07_ORDINARIA.pdf,80,Sra. Durango,Sra. Durango.-,yes,yes,same-paragraph,none,high,"Brevemente, para decir que nosotros vamos a apoyar este proyecto; pero también, como el",none,
394,2019-07-17_r07,2019-07-17_r07_ORDINARIA.pdf,96,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,"Para el tratamiento del Orden del Día 214, le voy a dar la palabra",none,
395,2019-07-17_r07,2019-07-17_r07_ORDINARIA.pdf,100,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,"Ah, ¿está pidiendo la palabra? Senadora Mirkin. Disculpe. Tiene la palabra.",none,
396,2019-11-13_r09,2019-11-13_r09_ESPECIAL.pdf,54,Sr. Caserio,Sr. Caserio.-,yes,yes,same-paragraph,none,high,"Estimado senador Rozas: siempre tenemos esa voluntad, pero me parece a mí que después",none,
397,2019-11-27_r10,2019-11-27_r10_ESPECIAL.pdf,15,Sra. Presidente (Michetti),Sra. Presidente (Michetti).-,yes,yes,same-paragraph,none,high,En consideración el cargo de vicepresidente 1°. Tiene la palabra el senador Mayans.,"A bold section heading ""12. Designación y juramento del señor vicepresidente 1° del H. Senado de la Nación"" precedes this paragraph but is not inside it.",
398,2019-11-27_r10,2019-11-27_r10_ESPECIAL.pdf,22,Sra. Presidente (Michetti),Sra. Presidente (Michetti).-,yes,yes,same-paragraph,none,high,En consideración. Se va a votar la renuncia.,"A bold section heading ""21. Renuncia del señor prosecretario de Coordinación Operativa del H. Senado de la Nación"" precedes this paragraph but is not inside it.",
399,2019-12-10_r00,2019-12-10_r00_ASAMBLEA.pdf,20,Sr. Presidente de la Nación,Sr. Presidente de la Nación.-,yes,yes,previous-page,(Aplausos y manifestaciones.),high,Lo mismo haremos con el resto de los fondos reservados...,Continuous Alberto Fernández address from page 10 to page 20 with no intervening bold label; quoted words are immediately followed by the applause note within the same paragraph.,
400,2019-12-20_r11,2019-12-20_r11_EXTRAORDINARIA.pdf,112,Sr. Cobos,Sr. Cobos.-,yes,yes,same-paragraph,none,high,"Gracias, señora presidenta. Bueno, la verdad es que ya son muchas horas de debate.",none,
401,2020-03-12_r02,12-03-2020_ESPECIAL.pdf,8,Sr. Petcoff Naidenoff,Sr. Petcoff Naidenoff.-,yes,yes,same-paragraph,none,high,"Sí, presidenta. Más allá del Reglamento, que lógicamente hay que cumplirlo, yo quiero solamente","""Sí, presidenta."" opens the paragraph; rest of quote continues past the visible page but the label governing it is unambiguous.",
402,2020-05-21_r04,21-05-2020_ESPECIAL.pdf,17,Sr. Fiad,Sr. Fiad.-,yes,yes,same-paragraph,none,high,"Gracias, señora presidenta. Hoy estamos tratando –y me toca a mí ser miembro informante–",none,
403,2020-06-18_r07,18-06-2020_INFORMATIVA_ESPECIAL.pdf,24,Sra. Presidenta (Abdala Ledesma),Sra. Presidenta (Abdala Ledesma).-,yes,yes,same-paragraph,none,high,"Espere un momentito, senador. No se lo escucha.",none,
404,2020-07-30_r10,30-07-2020_ESPECIAL.pdf,34,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,"Se está cumpliendo el tiempo, senador.",none,
405,2020-08-13_r11,13-08-2020_ESPECIAL.pdf,113,Sr. Caserio,Sr. Caserio.-,yes,yes,same-paragraph,none,high,También los plazos de acogimiento. Aquella moratoria del año pasado tenía un plazo de,none,
406,2020-09-03_r13,03-09-2020_ESPECIAL.pdf,70,Sr. Presidente (Lousteau),Sr. Presidente (Lousteau).-,yes,yes,same-paragraph,none,high,"Gracias a usted, senador. Le corresponde el uso de la palabra, ahora, a la",none,
407,2020-09-16_r14,16-09-2020_ESPECIAL.pdf,58,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,Senador: le queda un minuto.,none,
408,2020-10-02_r15,02-10-2020_ESPECIAL.pdf,87,Sr. Lovera,Sr. Lovera.-,yes,yes,same-paragraph,none,high,"Ahí cierro, presidente. Muy amable. Quienes vivimos en el interior no podemos avalar la","quote spans from the label's paragraph into the next (unlabeled) paragraph, still Lovera's uninterrupted turn.",
409,2020-10-02_r15,02-10-2020_ESPECIAL.pdf,103,Sr. Petcoff Naidenoff,Sr. Petcoff Naidenoff.-,yes,yes,same-paragraph,none,high,"Pero, senadora, ¡con todo respeto! Cada uno se hace responsable…",none,
410,2020-10-08_r17,08-10-2020_ESPECIAL.pdf,9,Sr. Secretario (Fuentes),Sr. Secretario (Fuentes).-,yes,yes,same-paragraph,none,high,"Expediente DP.-17/20, por el cual se modifica el artículo 1º del DP.-16/20, aprobado por",none,
411,2020-10-08_r17,08-10-2020_ESPECIAL.pdf,9,Sr. Pais,Sr. Pais.-,yes,yes,same-paragraph,none,high,"Gracias, presidenta. Permanentemente, el bloque me ha nominado para ser miembro informante, atento a","printed as ""Sr. Pais.-Gracias, presidenta."" (no space after dash).",
412,2020-10-08_r17,08-10-2020_ESPECIAL.pdf,14,Sr. Petcoff Naidenoff,Sr. Petcoff Naidenoff.-,yes,yes,same-paragraph,none,high,"Gracias, presidenta. De alguna manera, el senador Schiavoni ha sintetizado la expresión y la",none,
413,2020-10-08_r17,08-10-2020_ESPECIAL.pdf,27,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,no,same-paragraph,none,low,"Gracias, senadora. Le vamos a dar, primero, la palabra al senador Fiad, que también",the quoted words do not appear anywhere on this page; the page contains only the close of one homage and the full homage to Dr. Miguel Ángel Giubergia. Closest/last label on the page is reported.,
414,2020-10-08_r17,08-10-2020_ESPECIAL.pdf,88,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).-,yes,yes,same-paragraph,none,high,"No, no, senador, sobre el tema. Vamos sobre el tema.",none,
415,2020-10-15_r18,15-10-2020_ORDINARIA.pdf,26,Sr. Secretario (Fuentes),Sr. Secretario (Fuentes).-,yes,yes,same-paragraph,none,high,Fiad…,none,
416,2020-10-29_r19,29-10-2020_ORDINARIA.pdf,20,Sr. Secretario (Fuentes),Sr. Secretario (Fuentes).-,yes,yes,same-paragraph,none,high,Senador Montenegro.,none,
417,2020-10-29_r19,29-10-2020_ORDINARIA.pdf,44,Sra. Fernández Sagasti,Sra. Fernández Sagasti.-,yes,yes,same-paragraph,none,high,"Gracias, señor presidente. Hemos realizado una reunión en la Comisión de Acuerdos, la cual",none,
