case,session,pdf,page,parser_speaker,blind_read_label,agree,words_found,label_distance,furniture_in_paragraph,confidence,opening_words,reader_notes,checked_by_hand_afterwards
849,2017-11-29_r17,2017-11-29_r17_ESPECIAL.pdf,9,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,"superscript footnote marker ""17"" after ""demande"" (its note ""17 Ver el Apéndice."" sits at the page foot), followed by the stage direction ""(Aplausos.)""",high,"Si así no lo hiciereis, la Patria os lo demande.","ambiguous — same wording as case 848; the two occurrences on this page (markers 16 and 17) are both governed by ""Sra. Presidente.-"", so the label is identical either way. Here I report the second occurrence (marker 17).",
850,2017-11-29_r18,2017-11-29_r18_ORDINARIA.pdf,39,Sr. Rodríguez Saá,Sr. Rodríguez Saá.-,yes,yes,same-paragraph,none,high,Señora presidente: esta es la primera oportunidad en que en el recinto vamos a,First line of the page; the label opens the page and the quoted words follow it directly.,
851,2017-11-29_r18,2017-11-29_r18_ORDINARIA.pdf,40,Sr. Fuentes,Sr. Fuentes.-,yes,yes,same-paragraph,none,high,"Hay varios senadores que, en torno al cuestionamiento del trámite, fundamentalmente con una plaza","Quote opens the paragraph right after ""Sra. Presidente.- Senador Fuentes.""",
852,2017-11-29_r18,2017-11-29_r18_ORDINARIA.pdf,46,Sr. Petcoff Naidenoff,Sr. Petcoff Naidenoff.-,yes,yes,same-paragraph,none,high,"Vamos a manejarnos un poquito con cierto respeto, primero, por la Presidencia. Acá venimos",Label opens the paragraph containing the quoted words.,
853,2017-11-29_r18,2017-11-29_r18_ORDINARIA.pdf,97,Sra. Fellner,Sra. Fellner.-,yes,yes,same-paragraph,none,high,"Señor presidente: hay palabras o conceptos como “poco serio”, “irresponsable”, que “usan al Senado",Last paragraph of the page; label immediately precedes the quote.,
854,2017-11-29_r18,2017-11-29_r18_ORDINARIA.pdf,118,Sr. Martínez (E. F.),Sr. Martínez (E. F.).-,yes,yes,same-paragraph,none,high,Señor presidente: voy a insertar mi intervención a los fines de acelerar el debate,"Follows ""Sr. Presidente (Pinedo).- Muy bien. / Tiene la palabra el senador Ernesto Martínez.""",
855,2017-11-29_r18,2017-11-29_r18_ORDINARIA.pdf,170,Sr. Secretario (Tunessi),Sr. Secretario (Tunessi).-,yes,yes,same-paragraph,none,high,Son proyectos de comunicación juntamente con los dictámenes de la Comisión de Industria y,"Label opens the paragraph; the section title ""14. Consideración sobre tablas..."" sits above, not inside it.",
856,2017-12-27_r19,2017-12-27_r19_EXTRAORDINARIA.pdf,6,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,La senadora Crexell le solicita una interrupción.,One-line turn between two Fernández de Kirchner turns.,
857,2017-12-27_r19,2017-12-27_r19_EXTRAORDINARIA.pdf,13,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"¡No, no! Si a usted…","Printed ""Sra. Presidente.- ¡No, no! Si a usted…"" between two Rodríguez Saá turns.",
858,2017-12-27_r19,2017-12-27_r19_EXTRAORDINARIA.pdf,70,Sra. Odarda,Sra. Odarda.-,yes,yes,same-paragraph,none,high,"No hay que tenerle miedo a la palabra subsidio para la fruticultura, señora presidenta.","Quote opens the paragraph right after ""Sra. Presidente.- Senadora: estamos en 11 minutos..."".",
859,2018-03-01_r00,2018-03-01_r00_ASAMBLEA.pdf,6,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"A continuación, entonaremos las estrofas del Himno Nacional Argentino.","Under bold section title ""3. Entonación del Himno Nacional Argentino"", which is furniture above the paragraph.",
860,2018-03-21_r02,2018-03-21_r02_ORDINARIA.pdf,20,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Gracias, senador Pais. Tiene la palabra el senador Urtubey.","Only ""Gracias, senador Pais."" is on this page (last line); the sentence about senator Urtubey must continue on the next page, not supplied.",
861,2018-03-21_r02,2018-03-21_r02_ORDINARIA.pdf,29,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Sí, quedó claro, no se preocupe.","Printed ""Sra. Presidente.- Sí, quedó claro, no se preocupe.""",
862,2018-03-21_r02,2018-03-21_r02_ORDINARIA.pdf,60,Sr. Pichetto,Sr. Pichetto.-,yes,yes,same-paragraph,none,high,Una reflexión sobre el reglamento. Durante doce años hemos acordado en el marco de,"Follows ""Sra. Presidente.- Tiene la palabra el senador Pichetto.""",
863,2018-04-18_r03,2018-04-18_r03_ORDINARIA.pdf,40,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,Lo único que se votó fue la habilitación del tratamiento sobre tablas. Todavía no,Reply to Sra. García Larraburu inside section 19.,
864,2018-04-18_r03,2018-04-18_r03_ORDINARIA.pdf,56,Sr. Fernández Sagasti,Sr. Fernández Sagasti.-,yes,yes,same-paragraph,none,high,"Bueno, en definitiva lo que nosotros proponemos es, primero, que quienes van a ser","The page prints ""Sr."" here although the same speaker is labelled ""Sra. Fernández Sagasti.-"" three times higher up; transcribed as printed (verified by magnifying the line).",
865,2018-04-18_r03,2018-04-18_r03_ORDINARIA.pdf,88,Sr. Secretario (Tunessi),Sr. Secretario (Tunessi).-,yes,yes,same-paragraph,none,high,"Para el Orden del Día Nº 32/18 resultan 49 votos afirmativos, 8 negativos y",Label opens the paragraph reporting the vote count.,
866,2018-04-18_r03,2018-04-18_r03_ORDINARIA.pdf,109,Sr. Secretario (Tunessi),Sr. Secretario (Tunessi).-,yes,yes,same-paragraph,none,high,Se interrumpió la votación porque hay señores senadores que se levantaron. Hay que volver,Label opens the paragraph; the stage direction about the cancelled vote follows it.,
867,2018-04-25_r04,2018-04-25_r04_ESPECIAL.pdf,6,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Senador Naidenoff, a mí me queda hacer votar su moción. Si usted quiere, la","Reply to Sr. Fuentes, just before ""Sr. Petcoff Naidenoff.- No, perfecto.""",
868,2018-04-25_r04,2018-04-25_r04_ESPECIAL.pdf,19,Sr. Urtubey,Sr. Urtubey.-,yes,yes,same-paragraph,none,high,"Gracias, señora presidenta. Pasa una cosa curiosa en esta ley en especial: como senador,","Quote begins in the label's own line (""Gracias, señora presidenta."") and runs into the next indented paragraph of the same turn.",
869,2018-04-25_r04,2018-04-25_r04_ESPECIAL.pdf,70,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"No, el 22 se votó recién. ¡Tenía razón yo, sí! Me confundió el secretario.","Answer to ""Sr. Secretario (Tunessi).- El 25 se acaba de votar con reformas.""",
870,2018-04-25_r04,2018-04-25_r04_ESPECIAL.pdf,71,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Entonces, tenemos aprobado el proyecto. Se comunica a la Cámara de Diputados de la","Last turn before the bold section title ""10. Modificación del plan de labor"".",
871,2018-04-25_r04,2018-04-25_r04_ESPECIAL.pdf,74,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Entonces, aceptamos lo que está en Secretaría. Tiene la palabra la senadora Blas.",Quote starts in the label's line and continues in the next indented line of the same turn.,
872,2018-04-25_r05,2018-04-25_r05_INFORMATIVA_ESPECIAL.pdf,26,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Al contario, muchísimas gracias a usted por entender. Señor jefe de Gabinete: ya ha","Page prints ""Al contario"" (sic); the turn continues into the indented ""Señor jefe de Gabinete..."" line.",
873,2018-05-30_r06,2018-05-30_r06_ESPECIAL.pdf,11,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Sí, senador; tiene usted razón. Tiene la palabra el señor senador Marino.",Quote starts in the label's line and continues in the next indented line of the same turn.,
874,2018-05-30_r06,2018-05-30_r06_ESPECIAL.pdf,13,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Si les parece, vamos a votar en general y particular en una sola votación.","Follows the Kunath turn, just before ""Sra. Boyadjian.- Solicito autorización para insertar..."".",
875,2018-05-30_r06,2018-05-30_r06_ESPECIAL.pdf,45,Sr. Presidente (Marino),Sr. Presidente (Marino).-,yes,yes,same-paragraph,none,high,Tiene la palabra la señora senadora Sacnun.,"Chair is a male presiding senator here, immediately before ""Sra. Sacnun.-"".",
876,2018-06-27_r07,2018-06-27_r07_ORDINARIA.pdf,36,Sr. Secretario (Tunessi),Sr. Secretario (Tunessi).-,yes,yes,same-paragraph,none,high,"Órdenes del día Nº 98/18 y Nº 203/18: 58 votos afirmativos, un voto negativo,","Vote-result paragraph after ""- Se practica la votación por medios electrónicos.""; only one label governs.",
877,2018-06-27_r08,2018-06-27_r08_INFORMATIVA_ESPECIAL.pdf,42,Sr. Jefe de Gabinete de Ministros,Sr. Jefe de Gabinete de Ministros.-,yes,yes,same-paragraph,none,high,"Además, como le insistimos antes, en 2018, si le parece senador, Formosa recibirá 3.331","Immediately follows the short ""Sr. Presidente (Pinedo).-"" turn asking Mayans not to interject.",
878,2018-07-04_r09,2018-07-04_r09_ORDINARIA.pdf,13,Sra. Odarda,Sra. Odarda.-,yes,yes,same-paragraph,none,high,"Gracias, señora presidenta. El Orden del Día Nº 304/18 obedece al pliego del embajador",Quote begins in the labelled paragraph and continues into the next indented paragraph of the same turn.,
879,2018-07-04_r09,2018-07-04_r09_ORDINARIA.pdf,22,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Muchas gracias, senador. Tiene la palabra el senador Luenzo.","Printed ""Presidente"", not ""Presidenta""; second sentence is the indented continuation of the same turn.",
880,2018-07-04_r09,2018-07-04_r09_ORDINARIA.pdf,57,Sr. Pichetto,Sr. Pichetto.-,yes,yes,same-paragraph,none,high,"No, estoy describiendo la realidad. No les gusta, pero esa es la realidad. Eso","Follows the stage direction ""- Varios señores senadores realizan manifestaciones fuera del alcance del micrófono.""",
881,2018-07-04_r09,2018-07-04_r09_ORDINARIA.pdf,60,Sr. Pais,Sr. Pais.-,yes,yes,same-paragraph,none,high,"Gracias, presidente. Es una cuestión mínima. Yo le señalé al secretario de la comisión","Preceding indented line ""¿Alguien más? Senador Pais."" belongs to the president's turn, not to this one.",
882,2018-07-04_r09,2018-07-04_r09_ORDINARIA.pdf,61,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,Perfecto. ¿Algo más? Senadora Mirkin.,"""Senadora Mirkin."" is the indented continuation of the same presiding turn, before the bold ""Sra. Mirkin.-"" label.",
883,2018-07-04_r09,2018-07-04_r09_ORDINARIA.pdf,66,Sr. Snopek,Sr. Snopek.-,yes,yes,same-paragraph,none,high,"En virtud de lo que expuso el presidente de la Comisión de Comunicaciones, donde",Opens the turn right after the president gives Snopek the floor.,
884,2018-07-04_r09,2018-07-04_r09_ORDINARIA.pdf,74,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,Faltan los reservados en la mesa de Secretaría.,"First speaking turn under the bold section title ""15. Tratamiento en conjunto de proyectos reservados en Secretaría"".",
885,2018-08-08_r10,2018-08-08_r10_ESPECIAL.pdf,21,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,Muy bien. Tenemos en cuenta su manifestación.,First line of the page carries its own label.,
886,2018-08-08_r10,2018-08-08_r10_ESPECIAL.pdf,29,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Gracias a usted, senadora. Tiene la palabra Inés Brizuela.","""Tiene la palabra Inés Brizuela."" is the indented continuation of the same turn.",
887,2018-08-08_r10,2018-08-08_r10_ESPECIAL.pdf,45,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Gracias a usted, senadora Kunath. Ahora tenemos a Solari Quintana.","""Ahora tenemos a Solari Quintana."" is the indented continuation of the same turn.",
888,2018-08-08_r10,2018-08-08_r10_ESPECIAL.pdf,99,Sra. Verasay,Sra. Verasay.-,yes,yes,same-paragraph,none,high,"Déjeme terminar, se lo pido por favor.",One-line turn inside a rapid exchange with the presiding officer.,
889,2018-08-08_r10,2018-08-08_r10_ESPECIAL.pdf,134,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,Gracias senador Poggi. Tiene la palabra la señora senadora Crexell.,Second sentence is the indented continuation of the same presiding turn.,
890,2018-08-08_r10,2018-08-08_r10_ESPECIAL.pdf,165,Sr. Mayans,Sr. Mayans.-,yes,yes,same-paragraph,none,high,Ya cierro. Ambas plazas están llenas y hay que trabajar para ver si podemos,"Quote begins in the labelled paragraph (""Ya cierro."") and continues into the next indented paragraph of the same turn.",
891,2018-08-22_r13,2018-08-22_r13_ESPECIAL.pdf,6,Sr. Solanas,Sr. Solanas.-,yes,yes,same-paragraph,none,high,¡Es una moción de privilegio lo que estoy pidiendo!,"Single-line turn between two ""Sr. Presidente (Pinedo).-"" turns.",
892,2018-10-10_r16,2018-10-10_r16_ORDINARIA.pdf,100,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,"¿Cuál es su moción, señor senador?",Single-line turn in the exchange with senator Ojeda.,
893,2018-11-14_r17,2018-11-14_r17_ESPECIAL.pdf,201,Sr. Secretario (Tunessi),Sr. Secretario (Tunessi).-,yes,yes,same-paragraph,none,high,"Por dos tercios, sí, obtuvo dos tercios.","Last line of the page, after the stage direction about a senator speaking off-microphone.",
894,2018-11-14_r17,2018-11-14_r17_ESPECIAL.pdf,204,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,"Gracias, señor senador. Se va a votar.",Follows senator Rozas's turn about abstaining.,
895,2018-11-14_r17,2018-11-14_r17_ESPECIAL.pdf,204,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,Con tantas abstenciones no va a haber quórum.,Follows the secretary's list of abstaining senators; same page also holds case 894 under the same label but a different line.,
896,2018-12-12_r19,2018-12-12_r19_EXTRAORDINARIA.pdf,13,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Gracias a usted, señora senadora. Tiene la palabra el senador Mera.","""Tiene la palabra el senador Mera."" is the indented continuation of the same turn.",
897,2018-12-12_r19,2018-12-12_r19_EXTRAORDINARIA.pdf,19,Sr. Pichetto,Sr. Pichetto.-,yes,yes,same-paragraph,none,high,"Identifique al juez, además del orden del día.",Single-line turn after the president gives Pichetto the floor.,
898,2018-12-19_r20,2018-12-19_r20_EXTRAORDINARIA.pdf,11,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Gracias, senadora. Tiene la palabra la senadora Sacnun.","""Tiene la palabra la senadora Sacnun."" is the indented continuation of the same turn.",
899,2018-12-19_r20,2018-12-19_r20_EXTRAORDINARIA.pdf,44,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"El senador Luenzo. ¿Alguien más se abstiene? El senador Pais, la senadora Blas y",Quote begins in the labelled paragraph and continues into the next indented line of the same turn.,
900,2019-02-27_r01,2019-02-27_r01_PREPARATORIA.pdf,21,Sr. Pinedo,Sr. Pinedo.-,yes,yes,same-paragraph,none,high,"…Es la casa del respeto, como creo que el Congreso en su conjunto lo",Turn resumes after the president's call for silence; the quote opens with the ellipsis printed on the page.,
901,2019-03-01_r00,2019-03-01_r00_ASAMBLEA.pdf,7,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Invito, entonces, a los señores legisladores integrantes de las comisiones de recepción a cumplir","Label opens the same paragraph on printed page 7; printed ""Presidente"", not ""Presidenta"".",
902,2019-03-01_r00,2019-03-01_r00_ASAMBLEA.pdf,9,Sr. Presidente de la Nación,Sr. Presidente de la Nación.-,yes,yes,previous-page,none,high,La ley de defensa de la competencia combate los casos de cartelización. El proyecto,"Turn opens on page 7 (""Sr. Presidente de la Nación.- Muchas gracias.""), runs unbroken through page 8 to the quoted words on page 9; the ""Sra. Presidente.- Silencio, por favor."" label on page 9 comes AFTER the quoted words.",
903,2019-03-20_r02,2019-03-20_r02_ORDINARIA.pdf,25,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,Invito al señor senador Catalán Magni a izar el pabellón nacional.,"Under section title ""1. Izamiento de la bandera nacional""; the label opens the quoted paragraph.",
904,2019-03-20_r02,2019-03-20_r02_ORDINARIA.pdf,50,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,"Sí, sí, está bien. Senadora Solari.","Single-line turn between ""Sr. Fiad.-"" and ""Sra. Solari Quintana.-"".",
905,2019-03-20_r02,2019-03-20_r02_ORDINARIA.pdf,67,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,Tiene la palabra la senadora Elías de Perez para informar si hay modificaciones en,"Quoted words end the page in the turn ""...para informar si hay modificaciones en el capítulo III.""; an earlier near-identical line on the same page reads ""Le doy la palabra"", also under the same label.",
906,2019-03-20_r02,2019-03-20_r02_ORDINARIA.pdf,68,Sr. Secretario (Tunessi),Sr. Secretario (Tunessi).-,yes,yes,same-paragraph,none,high,"Presidente, con su anuencia, están…","Short interjection immediately before ""Sr. Presidente (Pinedo).- Secretario, tiene la palabra.""",
907,2019-03-20_r02,2019-03-20_r02_ORDINARIA.pdf,69,Sr. Secretario (Tunessi),Sr. Secretario (Tunessi).-,yes,yes,same-paragraph,none,high,"Para los capítulos VII, VIII y IX resultan 48 votos afirmativos, 8 votos negativos","Vote-count paragraph following the stage direction ""- Se practica la votación por medios electrónicos"".",
908,2019-03-20_r02,2019-03-20_r02_ORDINARIA.pdf,73,Sr. Secretario (Tunessi),Sr. Secretario (Tunessi).-,yes,yes,same-paragraph,none,high,"Son proyectos de comunicación y declaración, con dictamen, del año 2018: 913/18 y 914/18,","Under section title ""25. Consideración en conjunto de órdenes del día"".",
909,2019-03-20_r02,2019-03-20_r02_ORDINARIA.pdf,94,Sr. Secretario (Tunessi),Sr. Secretario (Tunessi).-,yes,yes,same-paragraph,none,high,Reservados en mesa que requieren tratamiento de dos tercios: expedientes S.-4.600/18 y S.-4.649/18. Es,"Under section title ""27. Consideración en conjunto de proyectos reservados en mesa"".",
910,2019-03-27_r04,2019-03-27_r04_INFORMATIVA_ESPECIAL.pdf,41,Sr. Catalán Magni,Sr. Catalán Magni.-,yes,yes,same-paragraph,none,high,"Gracias, señor presidente. Señor jefe de Gabinete: la verdad, me parece que corremos el","Label opens ""Gracias, señor presidente.""; the rest of the quotation continues in the next indented paragraph of the same turn.",
911,2019-03-27_r04,2019-03-27_r04_INFORMATIVA_ESPECIAL.pdf,42,Sr. Jefe de Gabinete de Ministros,Sr. Jefe de Gabinete de Ministros.-,yes,yes,same-paragraph,none,high,"Entendido, señor presidente. Me contengo. Senador Ojeda: tomo la inquietud para hablar con el","Label opens ""Entendido, señor presidente. Me contengo.""; ""Senador Ojeda: tomo la inquietud..."" continues the same turn.",
912,2019-03-27_r04,2019-03-27_r04_INFORMATIVA_ESPECIAL.pdf,46,Sr. Jefe de Gabinete de Ministros,Sr. Jefe de Gabinete de Ministros.-,yes,yes,same-paragraph,none,high,"Muchas gracias. Sin ánimo de polemizar y sin buscar versión taquigráfica, se decía que","Label opens ""Muchas gracias.""; the ""Sin ánimo de polemizar..."" sentence continues the same turn.",
913,2019-04-16_r05,2019-04-16_r05_ESPECIAL.pdf,8,Sra. Presidente (Michetti),Sra. Presidente (Michetti).-,yes,yes,same-paragraph,none,high,Tiene la palabra el senador Mayans.,"Under section title ""8. Cuestión de privilegio planteada por el señor senador Mayans (S.-1.078/19.)""; printed ""Presidente"", not ""Presidenta"".",
914,2019-04-16_r05,2019-04-16_r05_ESPECIAL.pdf,24,Sra. Presidente (Michetti),Sra. Presidente (Michetti).-,yes,yes,same-paragraph,none,high,Se escucharon todas las cuestiones de privilegio en silencio; todas. Les pido por favor,"Follows the stage direction ""- Murmullos en el recinto.""",
915,2019-04-16_r05,2019-04-16_r05_ESPECIAL.pdf,29,Sra. Presidente (Michetti),Sra. Presidente (Michetti).-,yes,yes,same-paragraph,none,high,Vamos a hacer acuerdos y cuando terminamos acuerdos hacemos las preferencias y los pedidos.,"Reply to ""Sra. Kunath.-"" just above.",
916,2019-04-16_r05,2019-04-16_r05_ESPECIAL.pdf,30,Sra. Presidente (Michetti),Sra. Presidente (Michetti).-,yes,yes,same-paragraph,none,high,Después de la votación. Se va a votar.,"Label opens ""Después de la votación.""; ""Se va a votar."" is the next indented line of the same turn, before ""- Se practica la votación.""",
917,2019-04-16_r05,2019-04-16_r05_ESPECIAL.pdf,39,Sra. Odarda,Sra. Odarda.-,yes,yes,same-paragraph,none,high,Quiero saber si lo que se va a votar es el ingreso en el,"Full line reads ""Quiero saber si lo que se va a votar es el ingreso en el temario, porque yo tengo una propuesta de modificación.""",
918,2019-04-16_r05,2019-04-16_r05_ESPECIAL.pdf,52,Sra. Presidente (Michetti),Sra. Presidente (Michetti).-,yes,yes,same-paragraph,none,high,"Gracias senador. Vamos, entonces, con la palabra de la senadora Odarda.","""Gracias senador."" appears twice on the page, both times under this same label, so the label is not in doubt.",
919,2019-04-16_r05,2019-04-16_r05_ESPECIAL.pdf,71,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,"Gracias, senador. La senadora Sacnun no está. Tiene la palabra el senador Pais.","Opens the page's second turn, immediately before ""Sr. Pais.-"".",
920,2019-04-16_r05,2019-04-16_r05_ESPECIAL.pdf,101,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,Tiene la palabra el senador Pichetto.,"Immediately precedes ""Sr. Pichetto.-"".",
921,2019-05-22_r06,2019-05-22_r06_ESPECIAL.pdf,15,Sra. Presidente (Michetti),Sra. Presidente (Michetti).-,yes,yes,same-paragraph,none,high,"Gracias, senador. Vamos a votar a mano alzada, entonces, el pedido de preferencia.","Label opens ""Gracias, senador.""; ""Vamos a votar a mano alzada..."" is the next indented line of the same turn.",
922,2019-05-22_r06,2019-05-22_r06_ESPECIAL.pdf,17,Sra. Presidente (Michetti),Sra. Presidente (Michetti).-,yes,yes,same-paragraph,none,high,"Bueno, pero yo puedo hablar en función del voto. O sea que este tema","Reply to ""Sr. Rozas.-"" just above.",
923,2019-05-22_r06,2019-05-22_r06_ESPECIAL.pdf,18,Sra. Presidente (Michetti),Sra. Presidente (Michetti).-,yes,yes,same-paragraph,none,high,Vamos a votar entonces… Senadora Odarda.,"Label opens ""Vamos a votar entonces…""; ""Senadora Odarda."" is the next indented line of the same turn.",
924,2019-05-22_r06,2019-05-22_r06_ESPECIAL.pdf,28,Sra. Kunath,Sra. Kunath.-,yes,yes,same-paragraph,none,high,"Gracias, presidenta. En relación con estos temas, y también incorporando el tema al que","Label opens ""Gracias, presidenta.""; the ""En relación con estos temas..."" sentence continues the same turn at the foot of the page.",
925,2019-05-22_r06,2019-05-22_r06_ESPECIAL.pdf,41,Sra. Presidente (Michetti),Sra. Presidente (Michetti).-,yes,yes,same-paragraph,none,high,"Cuando se pide algo, si hay moción de orden, tengo que votarlo inmediatamente.","Reply to ""Sr. Romero.-"" just above.",
926,2019-05-22_r06,2019-05-22_r06_ESPECIAL.pdf,81,Sra. Presidente (Michetti),Sra. Presidente (Michetti).-,yes,yes,same-paragraph,none,high,Corresponde el tratamiento del orden del día que por Secretaría se enunciará. Orden del,"Last line of Pág. 81, under the bold heading ""26. Levantamiento de la sesión""; the quoted sentence is cut off at ""orden del día que"" and continues on the next page.",
927,2019-07-17_r07,2019-07-17_r07_ORDINARIA.pdf,56,Sr. Secretario (Tunessi),Sr. Secretario (Tunessi).-,yes,yes,same-paragraph,none,high,"Expediente S.- 1.828/19. CABA, 14 de junio de 2019. Señora presidenta del Honorable Senado,","The label opens ""Expediente S.- 1.828/19.""; the following indented lines (""CABA, 14 de junio de 2019."", ""Señora presidenta del Honorable Senado, licenciada Gabriela Michetti."") continue the same turn.",
928,2019-07-17_r07,2019-07-17_r07_ORDINARIA.pdf,82,Sr. Secretario (Tunessi),Sr. Secretario (Tunessi).-,yes,yes,same-paragraph,none,high,"Correcto. Nuevo artículo, el artículo 5° quedará redactado de la siguiente manera: Ámbito de","Label opens with ""Correcto.""; ""Nuevo artículo, el artículo 5°... Ámbito de aplicación territorial"" is the next indented paragraph of the same turn.",
929,2019-07-17_r07,2019-07-17_r07_ORDINARIA.pdf,110,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,"superscript footnote marker ""27"" after ""correspondientes.""",high,Quedan aprobados. Se realizarán las comunicaciones correspondientes.,"Sits between the vote-result line and the bold section title ""21. Consideración en conjunto de proyectos sobre tablas acordados"".",
930,2019-09-18_r08,2019-09-18_r08_ESPECIAL.pdf,7,Sra. Presidente (Michetti),Sra. Presidente (Michetti).-,yes,yes,same-paragraph,none,high,"Sí, primero cuestiones de privilegio y después preferencias.","Answers Sr. Bullrich's question on the same page; label prints ""Presidente"", not ""Presidenta"".",
931,2019-09-18_r08,2019-09-18_r08_ESPECIAL.pdf,16,Sr. Pinedo,Sr. Pinedo.-,yes,yes,same-paragraph,none,high,"Señora presidente: hemos tenido conversaciones informales con los distintos bloques y quiero proponer, a","Under section ""15. Prórroga de la emergencia alimentaria (C.D.-49/19.)""; the presiding officer had just said ""Senador Pinedo.""",
932,2019-09-18_r08,2019-09-18_r08_ESPECIAL.pdf,53,Sr. Petcoff Naidenoff,Sr. Petcoff Naidenoff.-,yes,yes,same-paragraph,none,high,Yo no sé quién preside el bloque...,"Printed as ""Yo no sé quién preside el bloque...""; several stage directions ""- Varios señores senadores hablan a la vez."" surround the turn but do not end it.",
933,2019-11-13_r09,2019-11-13_r09_ESPECIAL.pdf,4,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,"superscript footnote marker ""3"" after ""pertinentes.""",high,"De conformidad con lo dispuesto por el artículo 187 del Reglamento, la Presidencia informa","Opens section ""4. Asuntos entrados. Retiro de proyectos"".",
934,2019-11-13_r09,2019-11-13_r09_ESPECIAL.pdf,7,Sra. Odarda,Sra. Odarda.-,yes,yes,same-paragraph,none,high,"No, no, perdón, habló sobre el conflicto de Chile que no está dentro del","Printed ""No, no, perdón, habló sobre el conflicto de Chile que no está dentro del temario. Por lo tanto...""",
935,2019-11-13_r09,2019-11-13_r09_ESPECIAL.pdf,35,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,Tiene la palabra la señora senadora López Valverde.,"One-line turn immediately followed by ""Sra. López Valverde.-"".",
936,2019-11-27_r10,2019-11-27_r10_ESPECIAL.pdf,20,Sr. Petcoff Naidenoff,Sr. Petcoff Naidenoff.-,yes,yes,same-paragraph,none,high,"Desde nuestro interbloque, el reconocimiento a Mario, que en realidad es un amigo nuestro,","Page prints ""Desde nuestro interbloque, el reconocimiento a Mario, que en realidad es un amigo nuestro, un amigo de la casa.""; ends with ""(Aplausos.)"".",
937,2019-12-10_r00,2019-12-10_r00_ASAMBLEA.pdf,11,Sr. Presidente de la Nación,Sr. Presidente de la Nación.-,yes,yes,previous-page,none,high,Quiero también ser capaz de corregir mis errores en lugar de situarme en el,"Label opens on Pág. 10 under ""8. Mensaje del señor presidente de la Nación""; Pág. 11 carries no label at all, and the paragraph holding the words contains ""(Aplausos.)"" twice, which does not end the turn.",
938,2019-12-20_r11,2019-12-20_r11_EXTRAORDINARIA.pdf,7,Sr. Mayans,Sr. Mayans.-,yes,yes,same-paragraph,none,high,Sí. Lo que corresponde es que votemos los temas que vamos a tratar en,"Printed ""Sí. Lo que corresponde es que votemos los temas que vamos a tratar en este momento...""",
