case,session,pdf,page,parser_speaker,blind_read_label,agree,words_found,label_distance,furniture_in_paragraph,confidence,opening_words,reader_notes,checked_by_hand_afterwards
764,2019-03-20_r02,2019-03-20_r02_ORDINARIA.pdf,47,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,Usted limítese a plantear la cuestión de privilegio y deje que la Presidencia conduzca,none,
765,2019-03-20_r02,2019-03-20_r02_ORDINARIA.pdf,73,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,"Corresponde la consideración de los órdenes del día con proyectos de comunicación, declaración y","Quote opens the paragraph under item ""25. Consideración en conjunto de órdenes del día"".",
766,2019-03-27_r03,2019-03-27_r03_ORDINARIA_CONTINUACION.pdf,4,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,Tiene la palabra el senador Pichetto.,none,
767,2019-03-27_r03,2019-03-27_r03_ORDINARIA_CONTINUACION.pdf,7,Sr. Bullrich,Sr. Bullrich.-,yes,yes,same-paragraph,none,high,"Simplemente, como aclaración: ya están convocadas las comisiones para las 14 horas en el",none,
768,2019-05-22_r06,2019-05-22_r06_ESPECIAL.pdf,5,Sra. Presidente (Michetti),Sra. Presidente (Michetti).-,yes,yes,same-paragraph,none,high,Se incorporarán al Diario de Sesiones la nota de varios señores y señoras senadoras,none,
769,2019-05-22_r06,2019-05-22_r06_ESPECIAL.pdf,17,Sr. Rozas,Sr. Rozas.-,yes,yes,same-paragraph,none,high,¡Hablaron todos menos nosotros!,none,
770,2019-05-22_r06,2019-05-22_r06_ESPECIAL.pdf,39,Sr. Pichetto,Sr. Pichetto.-,yes,yes,same-paragraph,none,high,No.,"Short one-word turn (""No."") replying to Sra. Presidente (Michetti)'s question.",
771,2019-05-22_r06,2019-05-22_r06_ESPECIAL.pdf,48,Sr. Bullrich,Sr. Bullrich.-,yes,yes,same-paragraph,none,high,Pido una interrupción.,none,
772,2019-05-22_r06,2019-05-22_r06_ESPECIAL.pdf,52,Sra. Durango,Sra. Durango.-,yes,yes,same-paragraph,none,high,"Muchas gracias, señor presidente. Quiero decirle que generar incentivos para el desarrollo de lo",none,
773,2019-05-22_r06,2019-05-22_r06_ESPECIAL.pdf,82,Sra. Presidente (Michetti),Sra. Presidente (Michetti).-,yes,yes,same-paragraph,none,high,Perdón. No dialoguen. Lo que toca ahora es debatir el proyecto. O sea que,none,
774,2019-07-17_r07,2019-07-17_r07_ORDINARIA.pdf,56,Sr. Secretario (Tunessi),Sr. Secretario (Tunessi).-,yes,yes,same-paragraph,none,medium,"Reunión, 1","ambiguous — the fragment ""Reunión, 1"" recurs three times in the same paragraph (""2ª Reunión, 1ª Sesión..."", ""3ª Reunión, 1ª Sesión..."", ""4ª Reunión, 1ª Sesión...""), all governed by the same single label, so the label is certain even though the exact occurrence is not.",
775,2019-07-17_r07,2019-07-17_r07_ORDINARIA.pdf,56,Sr. Secretario (Tunessi),Sr. Secretario (Tunessi).-,yes,yes,same-paragraph,none,medium,"Reunión, 1","ambiguous — identical quote to case 774; the fragment ""Reunión, 1"" recurs three times in the same single-labeled paragraph, so which exact occurrence is meant is unclear, but the governing label is the same regardless.",
776,2019-07-17_r07,2019-07-17_r07_ORDINARIA.pdf,59,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,"Prefiero, senador, que termine con su moción y, después, en todo caso, considero otras",none,
777,2019-07-17_r07,2019-07-17_r07_ORDINARIA.pdf,60,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,"¿Tiene el número, señora senadora?",none,
778,2019-07-17_r07,2019-07-17_r07_ORDINARIA.pdf,92,Sra. Durango,Sra. Durango.-,yes,yes,same-paragraph,none,high,Gracias. Como yo acuerdo con todas y cada una de las palabras que argumentó,none,
779,2019-07-17_r07,2019-07-17_r07_ORDINARIA.pdf,94,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,"En primer lugar, vamos a votar en general y en particular, con el agregado",none,
780,2019-07-17_r07,2019-07-17_r07_ORDINARIA.pdf,154,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,earlier-on-page,none,medium,Programa de televisión “Con vos 24 horas” que se emite por canal América. (S.-,"Quoted text is the first line of a printed list of pending agenda items (""- Los proyectos en consideración son los siguientes:"" precedes it, itself an italic stage direction). No new bold label appears between the Presidente's last spoken line and this list, so per the rule that only a bold label ends a turn, the list still falls under Sr. Presidente (Pinedo); it is not spoken text in the ordinary sense.",
781,2019-09-18_r08,2019-09-18_r08_ESPECIAL.pdf,8,Sr. Bullrich,Sr. Bullrich.-,yes,yes,same-paragraph,none,high,Señora presidenta: para el proyecto 28/2018…,none,
782,2019-09-18_r08,2019-09-18_r08_ESPECIAL.pdf,61,Sr. Snopek,Sr. Snopek.-,yes,yes,same-paragraph,none,high,Presidenta...,none,
783,2019-11-13_r09,2019-11-13_r09_ESPECIAL.pdf,6,Sra. Presidente (Michetti),Sra. Presidente (Michetti).-,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Fuentes.,none,
784,2019-11-13_r09,2019-11-13_r09_ESPECIAL.pdf,9,Sr. Caserio,Sr. Caserio.-,yes,yes,same-paragraph,none,high,Bueno…,none,
785,2019-11-13_r09,2019-11-13_r09_ESPECIAL.pdf,25,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,"Gracias, senador. Senadora Pilatti, tiene la palabra.",none,
786,2019-11-13_r09,2019-11-13_r09_ESPECIAL.pdf,55,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,"¿Todo el bloque va a hacer lo mismo? No. Entonces, vamos a someter a",none,
787,2019-11-13_r09,2019-11-13_r09_ESPECIAL.pdf,56,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,(Risas.),high,…porque es la última vez probablemente que hable en la Cámara…,"The quoted words follow a ""(Risas.)"" stage direction within the same paragraph opened by Sr. Presidente (Pinedo); the interruption does not end the turn.",
788,2019-11-27_r10,2019-11-27_r10_ESPECIAL.pdf,7,Sr. Petcoff Naidenoff,Sr. Petcoff Naidenoff.-,yes,yes,same-paragraph,none,high,Pedí la palabra a los efectos de solicitar que se conceda la licencia por,none,
789,2019-11-27_r10,2019-11-27_r10_ESPECIAL.pdf,10,Sra. Presidente (Michetti),Sra. Presidente (Michetti).-,yes,yes,same-paragraph,none,high,Aprobado.,none,
790,2019-11-27_r10,2019-11-27_r10_ESPECIAL.pdf,10,Sra. Presidente (Michetti),Sra. Presidente (Michetti).-,yes,yes,same-paragraph,none,high,"Señor senador nacional electo por la Ciudad Autónoma de Buenos Aires, don Martín Lousteau:",none,
791,2019-11-27_r10,2019-11-27_r10_ESPECIAL.pdf,10,Sra. Presidente (Michetti),Sra. Presidente (Michetti).-,yes,yes,same-paragraph,(Aplausos.),high,"Señor senador nacional electo por la Ciudad Autónoma de Buenos Aires, don Mariano Recalde:","The Recalde oath question follows ""(Aplausos.)"" within the same paragraph opened by Sra. Presidente (Michetti) after Lousteau's oath; the applause does not end the turn.",
792,2019-11-27_r10,2019-11-27_r10_ESPECIAL.pdf,11,Sr. senador electo De Angeli,Sr. senador electo De Angeli.-,yes,yes,same-paragraph,none,high,"¡Por los valores, por los principios que me enseñó mi padre, sí, juro!",none,
793,2019-11-27_r10,2019-11-27_r10_ESPECIAL.pdf,21,Sra. Presidente (Michetti),Sra. Presidente (Michetti).-,yes,yes,same-paragraph,none,high,Aprobada por unanimidad.,none,
794,2019-12-10_r00,2019-12-10_r00_ASAMBLEA.pdf,19,Sr. Presidente de la Nación,Sr. Presidente de la Nación.-,yes,yes,previous-page,(Aplausos.),high,Porque una Justicia demorada y manipulada significa una democracia acosada y denegada. Queremos una,"Turn opens on printed page 10 with this label and continues uninterrupted by any new bold label through printed page 19, where the quoted words appear after an ""(Aplausos.)"" interruption within the same running speech.",
795,2019-12-20_r11,2019-12-20_r11_EXTRAORDINARIA.pdf,7,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).-,yes,yes,same-paragraph,none,high,"Le reformulo la pregunta: ¿desde el momento en que usted tenga las copias, de",none,
796,2019-12-20_r11,2019-12-20_r11_EXTRAORDINARIA.pdf,22,Sr. Petcoff Naidenoff,Sr. Petcoff Naidenoff.-,yes,yes,same-paragraph,none,high,Proponemos al doctor Juan Pedro Tunessi como prosecretario parlamentario.,none,
797,2019-12-20_r11,2019-12-20_r11_EXTRAORDINARIA.pdf,141,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).-,yes,yes,same-paragraph,none,high,"Bien; acá lo tengo anotado, que era lo que me había alcanzado el doctor",none,
798,2019-12-20_r11,2019-12-20_r11_EXTRAORDINARIA.pdf,142,Sra. Vega,Sra. Vega.-,yes,yes,same-paragraph,none,high,Señora presidenta: voy a abstenerme.,none,
799,2020-02-05_r12,05-02-2020_ESPECIAL_EXTRAORDINARIA.pdf,6,Sr. Mayans,Sr. Mayans.-,yes,yes,previous-page,none,high,"Justamente, yo estaba en contacto con Cabral porque él estaba por visitar Formosa. Esa","Turn opens on printed page 5 with this label (""Sí, presidente: por supuesto que los que me precedieron..."") and continues without interruption onto printed page 6, where the quoted words appear as a direct continuation of the same paragraph.",
800,2020-02-20_r13,20-02-2020_EXTRAORDINARIA.pdf,39,Sr. De Angeli,Sr. De Angeli.-,yes,yes,same-paragraph,none,high,Haga lo que quiera.,none,
801,2020-03-01_r00,01-03-2020_ASAMBLEA.pdf,18,Sr. Presidente de la Nación,Sr. Presidente de la Nación.,yes,yes,previous-page,(Aplausos.),high,Nos proponemos impulsar un reordenamiento de la Justicia Federal que evite el cajoneo o,"One continuous presidential address opening on page 8; pages 9-16 spot-checked (9, 12, 15) show only (Aplausos.) interruptions, no new speaker labels, before the quote on page 18.",
802,2020-03-12_r02,12-03-2020_ESPECIAL.pdf,8,Sr. Fiad,Sr. Fiad.-,yes,yes,same-paragraph,none,high,"Permítame que termine. Por eso es que, con todos estos motivos expuestos, solicito que","Quote spans ""Permítame que termine."" and the following sentence, both within the same Sr. Fiad. paragraph.",
803,2020-03-12_r02,12-03-2020_ESPECIAL.pdf,15,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).-,yes,yes,same-paragraph,none,high,"Gracias, senador.",None.,
804,2020-03-12_r02,12-03-2020_ESPECIAL.pdf,22,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).-,yes,yes,same-paragraph,none,high,Bien. Tiene la palabra el senador Martínez.,None.,
805,2020-03-12_r02,12-03-2020_ESPECIAL.pdf,87,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).-,yes,yes,same-paragraph,none,high,"Primero, vamos a votar a mano alzada las inserciones y las abstenciones.",None.,
806,2020-06-04_r05,04-06-2020_ESPECIAL.pdf,21,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).-,yes,yes,same-paragraph,none,high,"Gracias, señor senador. Tiene la palabra el senador Schiavoni.",None.,
807,2020-06-04_r05,04-06-2020_ESPECIAL.pdf,73,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).-,yes,yes,same-paragraph,none,high,¿Pide la palabra senadora Durango?,None.,
808,2020-06-11_r06,11-06-2020_ESPECIAL.pdf,19,Sr. Mayans,Sr. Mayans.-,yes,yes,same-paragraph,none,high,"No discutamos. Avancemos, avancemos, por favor.",None.,
809,2020-06-18_r07,18-06-2020_INFORMATIVA_ESPECIAL.pdf,18,Sr. De Angeli,Sr. De Angeli.-,yes,yes,same-paragraph,none,high,Discúlpeme; tengo que seguir un poquito más. Me voy a tomar… Hay algunos senadores,None.,
810,2020-06-24_r08,24-06-2020_ESPECIAL.pdf,55,Sra. Presidenta (Rodríguez Machado),Sra. Presidenta (Rodríguez Machado).-,yes,yes,same-paragraph,none,high,"Está con el micrófono abierto, senador Castillo. Tiene la palabra ahora la senadora Silvia","A shorter, partial version of similar wording (""Tiene la palabra ahora la senadora Silvia Sapag."") also appears at the very top of the page as a carried-over continuation, but it lacks ""Está con el micrófono abierto, senador Castillo,"" so only the second occurrence matches the full quote; not truly ambiguous.",
811,2020-07-23_r09,23-07-2020_ESPECIAL.pdf,58,Sra. Duré,Sra. Duré.-,yes,yes,same-paragraph,none,high,"Muchas gracias, señor presidente. ¿Me escucha ahí?",None.,
812,2020-07-30_r10,30-07-2020_ESPECIAL.pdf,45,Sr. Petcoff Naidenoff,Sr. Petcoff Naidenoff.-,yes,yes,same-paragraph,none,high,"Perdón, ¿se salteó a algún orador? Veo que hay un senador que está levantando",None.,
813,2020-07-30_r10,30-07-2020_ESPECIAL.pdf,97,Sr. Mayans,Sr. Mayans.-,yes,yes,same-paragraph,none,high,Redondeo… Perfecto. Creo que no tenemos otro camino que caminar hacia la economía… Tenemos,None.,
814,2020-07-30_r10,30-07-2020_ESPECIAL.pdf,98,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).-,yes,yes,same-paragraph,none,high,Senador Mayans: ¿terminó su intervención?,None.,
815,2020-08-13_r11,13-08-2020_ESPECIAL.pdf,78,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,"Aprobadas. Por favor, les pido a quienes tengan las cámaras apagadas que las enciendan,","A footnote reference marker ""7"" appears immediately after ""Aprobadas."" in the paragraph, but the footnote text itself (""Ver el Apéndice."") sits separately at the bottom of the page.",
816,2020-09-03_r13,03-09-2020_ESPECIAL.pdf,10,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).-,yes,yes,same-paragraph,none,high,Tiene la palabra el senador Naidenoff para una cuestión de privilegio.,None.,
817,2020-09-03_r13,03-09-2020_ESPECIAL.pdf,18,Sra. Mirkin,Sra. Mirkin.-,yes,yes,same-paragraph,none,high,"Gracias, señora presidenta. En primer lugar, comparto plenamente lo expresado por nuestro presidente de",None.,
818,2020-09-03_r13,03-09-2020_ESPECIAL.pdf,93,Sr. Secretario (Fuentes),Sr. Secretario (Fuentes).-,yes,yes,same-paragraph,none,high,"Gracias, senadora. Senador Weretilneck: afirmativo. Senador Zimmermann: el sentido de su voto.",None.,
819,2020-09-03_r13,03-09-2020_ESPECIAL.pdf,99,Sr. Lousteau,Sr. Lousteau.-,yes,yes,same-paragraph,none,high,El avance tecnológico de mayor velocidad de difusión en la historia del planeta. Por,"A near-identical sentence (""El avance tecnológico de mayor velocidad de difusión en la historia del planeta."") is spoken twice on the page by the same speaker (once before a stage direction, once after); the quoted instance beginning ""Por"" matches only the second, opening occurrence of his paragraph.",
820,2020-09-16_r14,16-09-2020_ESPECIAL.pdf,7,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).-,yes,yes,same-paragraph,none,high,Yo debo tener… Debe ser culpa mía que no sé hablar bien y no,None.,
821,2020-09-16_r14,16-09-2020_ESPECIAL.pdf,7,Sra. Durango,Sra. Durango.-,yes,yes,same-paragraph,none,high,"Perfecto, perfecto. Muchas gracias.",None.,
822,2020-10-02_r15,02-10-2020_ESPECIAL.pdf,17,Sr. Mayans,Sr. Mayans.-,yes,yes,same-paragraph,(Risas.),high,"Estaba muy enojado, parece, Luis. Pero en realidad, acá, el tema es el siguiente.","The stage direction (Risas.) sits inside the same paragraph, between ""no te enojes tanto…"" and ""Estaba muy enojado, parece, Luis.""",
823,2020-10-02_r15,02-10-2020_ESPECIAL.pdf,22,Sr. Secretario (Fuentes),Sr. Secretario (Fuentes).-,yes,yes,same-paragraph,none,high,"Gracias, senadora. Senadora Gladys González: ausente. Senadora María Teresa González: afirmativo. Senadora Nancy González:",None.,
824,2020-10-02_r15,02-10-2020_ESPECIAL.pdf,39,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,"Gracias, senador. Tiene la palabra el senador Lousteau.",None.,
825,2020-10-02_r15,02-10-2020_ESPECIAL.pdf,61,Sr. Presidente (Closs),Sr. Presidente (Closs).-,yes,yes,same-paragraph,none,high,"Diríjase a la Presidencia, por favor, senador.",None.,
826,2020-10-07_r16,07-10-2020_INFORMATIVA_ESPECIAL.pdf,30,"Sr. Martínez, Julio","Sr. Martínez, Julio.-",yes,yes,same-paragraph,none,high,"Señor jefe de Gabinete: soy senador de La Rioja, cuyo sector agropecuario se encuentra","Label appears twice in a row (first ""Buenas tardes…"" cut by ""Contenido no inteligible."", then repeated before the quoted words); both instances are the same speaker, no ambiguity.",
827,2020-10-07_r16,07-10-2020_INFORMATIVA_ESPECIAL.pdf,71,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,"Gracias, senador. Tiene la palabra, como último orador, el senador Mayans.",none,
828,2020-10-15_r18,15-10-2020_ORDINARIA.pdf,8,Sr. Secretario (Fuentes),Sr. Secretario (Fuentes).-,yes,yes,same-paragraph,none,high,Orden del Día N° 187/20: Dictamen en el proyecto de ley de la señora,none,
829,2020-10-29_r19,29-10-2020_ORDINARIA.pdf,19,Sr. Fiad,Sr. Fiad.-,yes,yes,same-paragraph,none,high,Negativo.,"The word ""Negativo"" also appears in ""Sra. Giacoppo.- Negativo, voto por el retiro."" and inside the secretary's own speech (""¡Ah! Gladys González. Negativo.""), but only ""Sr. Fiad.- Negativo."" matches the quoted words exactly (standalone, nothing else).",
830,2020-10-29_r19,29-10-2020_ORDINARIA.pdf,43,Sr. Presidente (Closs),Sr. Presidente (Closs).-,yes,yes,same-paragraph,none,high,"Gracias, señora senadora. Vamos a poner en consideración todas las preferencias planteadas, con dictamen",none,
831,2020-10-29_r19,29-10-2020_ORDINARIA.pdf,128,Sr. Cobos,Sr. Cobos.-,yes,yes,same-paragraph,none,high,"Ahora, presidenta.",none,
832,2020-11-05_r21,05-11-2020_ESPECIAL.pdf,8,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).-,yes,yes,same-paragraph,none,high,"Gracias, señora senadora. Para otra moción de preferencia…",none,
833,2020-11-12_r22,12-11-2020_ESPECIAL.pdf,66,Sr. Presidente (Closs),Sr. Presidente (Closs).-,yes,yes,same-paragraph,none,high,"Gracias, señora senadora. Tiene la palabra el senador Claudio Poggi.",none,
834,2020-11-30_r25,30-11-2020_ORDINARIA_CONTINUACIÓN.pdf,21,Sra. Del Valle Giménez,Sra. Del Valle Giménez.-,yes,yes,same-paragraph,none,medium,Afirmativo.,"The word ""afirmativo"" (lowercase, as part of a roll-call list under the secretary's running paragraph) appears many times on the page. The exact standalone quote ""Afirmativo."" with a capital letter and nothing else after it matches only ""Sra. Del Valle Giménez.- Afirmativo.""; reported as the best match, but flagging that this is a repetitive roll-call page.",
835,2020-11-30_r25,30-11-2020_ORDINARIA_CONTINUACIÓN.pdf,23,Sr. Secretario (Fuentes),Sr. Secretario (Fuentes).-,yes,yes,same-paragraph,none,high,"Orden del Día N° 544/20: dictamen en el proyecto de ley venido en revisión,",none,
836,2020-12-04_r26,04-12-2020_ESPECIAL.pdf,6,Sr. Secretario (Fuentes),Sr. Secretario (Fuentes).-,yes,yes,same-paragraph,none,high,Gracias senadora. Senadora Gladys González: ¿su voto?,none,
837,2020-12-04_r26,04-12-2020_ESPECIAL.pdf,34,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,"Se rechaza. No puede volver a comisión. Muy bien, seguimos con la lista de",none,
838,2020-12-10_r27,10-12-2020_ESPECIAL.pdf,27,Sr. Schiavoni,Sr. Schiavoni.-,yes,yes,same-paragraph,none,high,"Ya redondeo, presidenta. Si queremos discutir en serio la coparticipación, si ese es el",none,
839,2021-02-04_r29,04-02-2021_EXTRAORDINARIA.pdf,47,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,"Gracias, senador. Tiene la palabra senador Mayans. Senador Mayans…",none,
840,2021-02-24_r30,24-02-2021_EXTRAORDINARIA.pdf,83,"Sra. González, María Teresa","Sra. González, María Teresa.-",yes,yes,same-paragraph,none,high,"Perdón, una deuda de 89.000 millones, 44.500 millones de dólares… Una senadora preopinante aclaraba","This exact label recurs lower on the same page for a later paragraph (""Y es, precisamente, adonde este proyecto...""); the quoted words belong to the first (upper) occurrence.",
841,2021-02-24_r30,24-02-2021_EXTRAORDINARIA.pdf,87,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,Corresponde la consideración del orden del día del que por Secretaría se dará lectura.,none,
842,2021-02-24_r30,24-02-2021_EXTRAORDINARIA.pdf,103,Sr. Secretario (Fuentes),Sr. Secretario (Fuentes).-,yes,yes,same-paragraph,none,high,"Senador Costa: ausente. Senador Leavy: su voto, por favor…",none,
843,2021-03-01_r00,01-03-2021_ASAMBLEA.pdf,7,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).-,yes,yes,same-paragraph,none,high,Por Secretaría se va a dar lectura al respectivo listado de legisladores y legisladoras.,none,
844,2021-03-01_r00,01-03-2021_ASAMBLEA.pdf,15,Sr. Presidente de la Nación,Sr. Presidente de la Nación.-,yes,yes,same-paragraph,(Aplausos.),medium,"Tuvo cuatro años para hablar. ¿Por qué no me deja hablar a mí, por","An earlier bold label on the same page is printed without the period after ""Sr"" (""Sr Presidente de la Nación.-""); the paragraph containing the quoted words uses the period (""Sr. Presidente de la Nación.-""), which is reported verbatim as it appears immediately before the quote.",
845,2021-03-01_r00,01-03-2021_ASAMBLEA.pdf,22,Sr. Fernández,Sr. Fernández.-,yes,yes,previous-page,(Aplausos.),high,El proyecto prevé la utilización del cultivo exclusivamente con fines de industrialización para uso,"Turn opens with ""Sr. Fernández.-"" on page 19 and continues uninterrupted (only applause/interruption markers, no new bold label) through pages 20, 21, and 22, where the quoted words appear.",
846,2021-03-25_r03,25-03-2021_ESPECIAL.pdf,29,Sra. Presidenta (Rodríguez Machado),Sra. Presidenta (Rodríguez Machado).-,yes,yes,same-paragraph,none,high,"Senadora Sacnun: nos estamos comunicando con usted, también privadamente, pero le informo que no",none,
847,2021-03-25_r03,25-03-2021_ESPECIAL.pdf,59,Sr. Romero,Sr. Romero.-,yes,yes,same-paragraph,none,high,"Por la negativa en los órdenes del día 600, 625, 626 y 659.",none,
848,2021-03-25_r03,25-03-2021_ESPECIAL.pdf,76,Sr. Secretario (Fuentes),Sr. Secretario (Fuentes).-,yes,yes,same-paragraph,none,high,Senador Rodas: ¿su voto?,"The phrase ""Senador Rodas: ¿su voto?"" is printed twice in a row on the page (once as a plain continuation line, once repeated right after under an explicit bold label); both belong to the same speaker, Sr. Secretario (Fuentes), so attribution is not actually ambiguous.",
849,2021-04-08_r04,08-04-2021_ESPECIAL.pdf,45,Sr. Secretario (Fuentes),Sr. Secretario (Fuentes).-,yes,yes,same-paragraph,none,high,"Giacoppo: afirmativo. Giménez… Senadora Crexell: ¿su voto, por favor?","The quoted words span from the bold label ""Giacoppo: afirmativo."" through the plain continuation lines ""Giménez… Senadora Crexell: ¿su voto, por favor?"", all part of the same secretary's turn.",
850,2021-04-08_r04,08-04-2021_ESPECIAL.pdf,64,Sr. Neder,Sr. Neder.-,yes,yes,same-paragraph,none,high,"Sigo, entonces.",none,
851,2021-04-08_r04,08-04-2021_ESPECIAL.pdf,112,Sra. Fernández Sagasti,Sra. Fernández Sagasti.-,yes,yes,same-paragraph,none,high,"Sí, lo quería decir de una manera no tan lineal… En sus delirios de",Label appears directly before the quoted words in the same paragraph.,
852,2021-05-13_r05,13-05-2021_ESPECIAL.pdf,18,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,"Gracias, senadora. Para otra moción de preferencia, tiene la palabra senadora Crexell.",Label directly precedes the quoted words.,
853,2021-05-13_r05,13-05-2021_ESPECIAL.pdf,45,Sr. Secretario (Fuentes),Sr. Secretario (Fuentes).-,yes,yes,same-paragraph,none,high,Giacoppo: negativo. Gracias. Giménez: afirmativo. Gladys González: negativo. María Teresa González: ¿su voto?,"Roll-call reading; ""Giacoppo: negativo. Gracias."" opens under this label, and the following unlabeled names (Giménez, Gladys González, María Teresa González) continue the same paragraph since no new bold label interrupts before them.",
854,2021-05-13_r05,13-05-2021_ESPECIAL.pdf,60,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,"Tiempo, senador.","Exact match ""Tiempo, senador."" directly after the label.",
855,2021-05-13_r05,13-05-2021_ESPECIAL.pdf,102,Sra. Sacnun,Sra. Sacnun.-,yes,yes,same-paragraph,none,high,"Gracias, presidenta. Este proyecto de ley tiene fundamentos históricos, políticos, culturales y sociológicos. Históricos",Label directly precedes the quoted words.,
856,2021-05-20_r06,20-05-2021_ESPECIAL.pdf,121,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).-,yes,yes,same-paragraph,none,high,Tiene la palabra el senador Julio Martínez. –,"Text reads ""Tiene la palabra el senador Julio Martínez."" followed by a stage direction ""-Luego de unos instantes:"" which does not end the turn.",
857,2021-05-20_r06,20-05-2021_ESPECIAL.pdf,126,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).-,yes,yes,same-paragraph,none,high,"Aprobado. Se lanza la votación, en una sola votación en particular y en general.",Exact match directly after the label.,
858,2021-06-02_r07,02-06-2021_ESPECIAL.pdf,6,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).-,yes,yes,same-paragraph,none,high,"Gracias, señora senadora.",Label and quoted words both appear at the top of the given page.,
859,2021-06-02_r07,02-06-2021_ESPECIAL.pdf,64,Sr. Secretario (Fuentes),Sr. Secretario (Fuentes).-,yes,yes,same-paragraph,none,high,Ausente. Senador Rodríguez Saá: ¿su voto?,"""Ausente."" is spoken under this label; the following unlabeled line ""Senador Rodríguez Saá: ¿su voto?"" continues the same paragraph before the next stage direction.",
860,2021-06-03_r08,03-06-2021_INFORMATIVA_ESPECIAL.pdf,35,Sr. Cobos,Sr. Cobos.-,yes,yes,same-paragraph,none,high,"Gracias, presidente. Bienvenido, señor jefe de Gabinete y todo el equipo que lo acompaña.",Exact match directly after the label.,
861,2021-06-03_r08,03-06-2021_INFORMATIVA_ESPECIAL.pdf,47,Sra. Rodríguez Machado,Sra. Rodríguez Machado.-,yes,yes,same-paragraph,none,high,"Perdón, no sé si van a judicializar la opinión de la oposición.",Exact match directly after the label.,
862,2021-06-24_r09,24-06-2021_ESPECIAL.pdf,21,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).-,yes,yes,same-paragraph,none,high,Por Secretaría se dará lectura a la lista de oradores.,Exact match directly after the label.,
863,2021-06-24_r09,24-06-2021_ESPECIAL.pdf,27,Sr. Secretario (Fuentes),Sr. Secretario (Fuentes).-,yes,yes,same-paragraph,none,high,Taiana: afirmativo. Tapia: negativo. Uñac: afirmativo. Vega: negativo. Verasay: negativo. Weretilneck: afirmativo. Zimmermann: negativo.,"Roll-call reading; ""Taiana: afirmativo."" opens under this label, and the unlabeled names that follow (Tapia, Uñac, Vega, Verasay, Weretilneck, Zimmermann) continue the same paragraph.",
